algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,map_name,size,ratio,run_id,attempt_id,seed_tag
astar,1,18.899494936611667,8.0,0.1652000064495951,45,random_generated,80,0.3,13,13,seed43
weighted_astar,1,19.72792206135786,6.0,0.0866999907884746,22,random_generated,80,0.3,13,13,seed43
jps_like,1,22.31370849898476,8.0,0.7654000073671341,80,random_generated,80,0.3,13,13,seed43
improved_astar,1,20.47983618458472,2.0,0.6345000001601875,60,random_generated,80,0.3,13,13,seed43
dijkstra,1,29.62741699796953,9.0,5.332900007488206,1456,random_generated,80,0.3,14,14,seed43
astar,1,29.62741699796953,9.0,0.2314000157639384,53,random_generated,80,0.3,14,14,seed43
weighted_astar,1,29.62741699796953,8.0,0.135600013891235,29,random_generated,80,0.3,14,14,seed43
jps_like,1,43.72792206135785,20.0,1.631500024814159,223,random_generated,80,0.3,14,14,seed43
improved_astar,1,38.8558506236332,8.0,0.9311999892815948,127,random_generated,80,0.3,14,14,seed43
dijkstra,1,46.21320343559641,14.0,6.093700008932501,1864,random_generated,80,0.3,15,15,seed43
astar,1,46.21320343559641,14.0,1.2101999891456217,331,random_generated,80,0.3,15,15,seed43
weighted_astar,1,48.69848480983498,17.0,0.6853999802842736,116,random_generated,80,0.3,15,15,seed43
jps_like,1,50.55634918610403,21.0,2.780199982225895,395,random_generated,80,0.3,15,15,seed43
improved_astar,1,45.628549436495575,10.0,1.5371999761555344,212,random_generated,80,0.3,15,15,seed43
dijkstra,1,45.38477631085023,14.0,11.112900014268234,3269,random_generated,80,0.3,16,16,seed43
astar,1,45.38477631085023,16.0,0.516500003868714,128,random_generated,80,0.3,16,16,seed43
weighted_astar,1,49.2842712474619,17.0,0.2226000069640576,53,random_generated,80,0.3,16,16,seed43
jps_like,1,49.142135623730944,22.0,1.5605999797116965,216,random_generated,80,0.3,16,16,seed43
improved_astar,1,45.745706373805504,10.0,0.5220999883022159,65,random_generated,80,0.3,16,16,seed43
dijkstra,1,50.87005768508878,15.0,7.525399996666238,2487,random_generated,80,0.3,17,17,seed43
astar,1,50.87005768508879,18.0,0.6092000112403184,155,random_generated,80,0.3,17,17,seed43
weighted_astar,1,52.2842712474619,18.0,0.3290000022388994,71,random_generated,80,0.3,17,17,seed43
jps_like,1,59.21320343559642,31.0,2.7523000026121736,406,random_generated,80,0.3,17,17,seed43
improved_astar,1,53.17617854121606,11.0,1.267400017241016,165,random_generated,80,0.3,17,17,seed43
dijkstra,1,45.94112549695427,14.0,8.27319998643361,2260,random_generated,80,0.3,18,18,seed43
astar,1,45.94112549695427,14.0,1.061299990396947,213,random_generated,80,0.3,18,18,seed43
weighted_astar,1,45.94112549695428,12.0,0.3042999887838959,50,random_generated,80,0.3,18,18,seed43
jps_like,1,52.38477631085022,21.0,3.396099986275658,424,random_generated,80,0.3,18,18,seed43
improved_astar,1,45.72504933325733,9.0,1.054299995303154,119,random_generated,80,0.3,18,18,seed43
dijkstra,1,30.62741699796953,7.0,4.992199974367395,1552,random_generated,80,0.3,19,19,seed43
astar,1,30.62741699796953,8.0,0.4143999831285327,94,random_generated,80,0.3,19,19,seed43
weighted_astar,1,31.213203435596437,16.0,0.1577000075485557,36,random_generated,80,0.3,19,19,seed43
jps_like,1,38.72792206135785,19.0,2.397299977019429,330,random_generated,80,0.3,19,19,seed43
improved_astar,1,35.062130237903496,7.0,1.6746999754104763,245,random_generated,80,0.3,19,19,seed43
dijkstra,1,41.94112549695428,11.0,7.754099991871044,2429,random_generated,80,0.3,20,20,seed43
astar,1,41.94112549695428,9.0,0.4419999895617366,109,random_generated,80,0.3,20,20,seed43
weighted_astar,1,41.94112549695428,9.0,0.1780000166036188,40,random_generated,80,0.3,20,20,seed43
jps_like,1,48.62741699796951,27.0,2.593399985926226,342,random_generated,80,0.3,20,20,seed43
improved_astar,1,44.93826974488286,9.0,1.2199000047985464,145,random_generated,80,0.3,20,20,seed43
dijkstra,1,15.65685424949238,6.0,1.0089999996125698,273,random_generated,80,0.3,21,21,seed43
astar,1,15.65685424949238,6.0,0.149500003317371,38,random_generated,80,0.3,21,21,seed43
weighted_astar,1,15.65685424949238,7.0,0.0742999836802482,17,random_generated,80,0.3,21,21,seed43
jps_like,1,17.071067811865476,7.0,0.409899977967143,52,random_generated,80,0.3,21,21,seed43
improved_astar,1,16.012869126098966,2.0,0.2239999885205179,29,random_generated,80,0.3,21,21,seed43
dijkstra,1,3.0,0.0,0.0566999951843172,13,random_generated,80,0.3,22,22,seed43
astar,1,3.0,0.0,0.018499995348975,4,random_generated,80,0.3,22,22,seed43
weighted_astar,1,3.0,0.0,0.014199991710484,4,random_generated,80,0.3,22,22,seed43
jps_like,1,3.0,0.0,0.0131999840959906,2,random_generated,80,0.3,22,22,seed43
improved_astar,1,3.0,0.0,0.0120999757200479,2,random_generated,80,0.3,22,22,seed43
dijkstra,1,61.2132034355964,18.0,11.297500022919849,3501,random_generated,80,0.3,23,23,seed43
astar,1,61.2132034355964,16.0,1.207699999213219,345,random_generated,80,0.3,23,23,seed43
weighted_astar,1,61.2132034355964,17.0,0.2868000010494143,68,random_generated,80,0.3,23,23,seed43
jps_like,1,70.72792206135784,29.0,4.433599999174476,650,random_generated,80,0.3,23,23,seed43
improved_astar,1,63.481671235945214,13.0,2.319899998838082,340,random_generated,80,0.3,23,23,seed43
dijkstra,1,7.242640687119285,1.0,0.1720000000204891,57,random_generated,80,0.3,24,24,seed43
astar,1,7.242640687119285,4.0,0.0329999893438071,7,random_generated,80,0.3,24,24,seed43
weighted_astar,1,7.242640687119286,1.0,0.0284999841824173,7,random_generated,80,0.3,24,24,seed43
jps_like,1,7.242640687119285,3.0,0.0532999983988702,6,random_generated,80,0.3,24,24,seed43
improved_astar,1,6.708203932499369,0.0,0.0406000181101262,5,random_generated,80,0.3,24,24,seed43
dijkstra,1,58.04163056034259,20.0,13.775700004771352,3995,random_generated,80,0.3,25,25,seed43
astar,1,58.0416305603426,19.0,1.023400021949783,284,random_generated,80,0.3,25,25,seed43
weighted_astar,1,60.526911934581165,23.0,0.3241999947931617,79,random_generated,80,0.3,25,25,seed43
jps_like,1,63.31370849898475,28.0,2.4235000018961728,360,random_generated,80,0.3,25,25,seed43
improved_astar,1,58.81946758123903,12.0,0.6460999720729887,95,random_generated,80,0.3,25,25,seed43
dijkstra,1,30.72792206135786,8.0,2.01500000548549,673,random_generated,80,0.3,26,26,seed43
astar,1,30.72792206135786,12.0,0.6896999839227647,173,random_generated,80,0.3,26,26,seed43
weighted_astar,1,31.55634918610405,13.0,0.3144000074826181,87,random_generated,80,0.3,26,26,seed43
jps_like,1,45.31370849898475,25.0,2.865000016754493,416,random_generated,80,0.3,26,26,seed43
improved_astar,1,41.0001599279049,9.0,2.4892000074032694,351,random_generated,80,0.3,26,26,seed43
dijkstra,1,16.313708498984763,6.0,1.5710000006947666,495,random_generated,80,0.3,27,27,seed43
astar,1,16.313708498984763,4.0,0.215300009585917,57,random_generated,80,0.3,27,27,seed43
weighted_astar,1,16.313708498984763,9.0,0.0823999871499836,19,random_generated,80,0.3,27,27,seed43
jps_like,1,17.242640687119284,6.0,0.5249000096227974,66,random_generated,80,0.3,27,27,seed43
improved_astar,1,16.59524158061724,3.0,0.3245000261813402,30,random_generated,80,0.3,27,27,seed43
dijkstra,1,78.32590180780446,25.0,13.072600006125867,3947,random_generated,80,0.3,28,28,seed43
astar,1,78.32590180780446,34.0,1.7631000082474202,452,random_generated,80,0.3,28,28,seed43
weighted_astar,1,79.15432893255065,31.0,0.4165999998804182,78,random_generated,80,0.3,28,28,seed43
jps_like,1,88.52691193458115,50.0,9.03180000022985,1225,random_generated,80,0.3,28,28,seed43
improved_astar,1,86.33861757849446,15.0,2.627300011226908,363,random_generated,80,0.3,28,28,seed43
dijkstra,1,47.01219330881974,12.0,6.214099994394928,2095,random_generated,80,0.3,29,29,seed43
astar,1,47.01219330881974,9.0,0.2946000022348016,53,random_generated,80,0.3,29,29,seed43
weighted_astar,1,47.01219330881974,9.0,0.2185999765060842,36,random_generated,80,0.3,29,29,seed43
jps_like,1,60.0416305603426,31.0,3.720699984114617,463,random_generated,80,0.3,29,29,seed43
improved_astar,1,55.4408822633234,12.0,1.337599998805672,170,random_generated,80,0.3,29,29,seed43
dijkstra,1,2.8284271247461903,0.0,0.017899990780279,4,random_generated,80,0.7,0,1,seed43
astar,1,2.8284271247461903,0.0,0.010199990356341,3,random_generated,80,0.7,0,1,seed43
weighted_astar,1,2.8284271247461903,0.0,0.0078000011853873,3,random_generated,80,0.7,0,1,seed43
jps_like,0,,,0.0082000042311847,2,random_generated,80,0.7,0,1,seed43
improved_astar,0,,,0.0075999996624886,2,random_generated,80,0.7,0,1,seed43
dijkstra,1,10.485281374238571,4.0,0.1159000094048678,42,random_generated,80,0.7,1,5,seed43
astar,1,10.485281374238571,4.0,0.0491999962832778,14,random_generated,80,0.7,1,5,seed43
weighted_astar,1,10.485281374238571,4.0,0.0371999922208488,11,random_generated,80,0.7,1,5,seed43
jps_like,0,,,0.1697999832686036,40,random_generated,80,0.7,1,5,seed43
improved_astar,0,,,0.1645000011194497,40,random_generated,80,0.7,1,5,seed43
dijkstra,1,12.899494936611667,7.0,0.152299995534122,57,random_generated,80,0.7,2,6,seed43
astar,1,12.899494936611667,7.0,0.0612000003457069,18,random_generated,80,0.7,2,6,seed43
weighted_astar,1,12.899494936611667,7.0,0.0462000025436282,14,random_generated,80,0.7,2,6,seed43
jps_like,0,,,0.1140999956987798,26,random_generated,80,0.7,2,6,seed43
improved_astar,0,,,0.1121000095736235,26,random_generated,80,0.7,2,6,seed43
dijkstra,1,19.970562748477143,10.0,0.1305000041611492,50,random_generated,80,0.7,3,7,seed43
astar,1,19.970562748477143,10.0,0.0867000198923051,30,random_generated,80,0.7,3,7,seed43
weighted_astar,1,19.970562748477143,10.0,0.0707999861333519,25,random_generated,80,0.7,3,7,seed43
jps_like,0,,,0.004000001354143,1,random_generated,80,0.7,3,7,seed43
improved_astar,0,,,0.0035999983083456,1,random_generated,80,0.7,3,7,seed43
dijkstra,1,28.62741699796953,17.0,0.2360999933443963,73,random_generated,80,0.7,4,9,seed43
astar,1,28.62741699796953,17.0,0.1344000047538429,47,random_generated,80,0.7,4,9,seed43
weighted_astar,1,28.62741699796953,17.0,0.1182999985758215,44,random_generated,80,0.7,4,9,seed43
jps_like,0,,,0.0042000028770416,1,random_generated,80,0.7,4,9,seed43
improved_astar,0,,,0.0037999998312443,1,random_generated,80,0.7,4,9,seed43
dijkstra,1,25.38477631085024,13.0,0.1427999814040959,59,random_generated,80,0.7,5,10,seed43
astar,1,25.38477631085024,13.0,0.1308000064454972,48,random_generated,80,0.7,5,10,seed43
weighted_astar,1,25.38477631085024,13.0,0.1211000198964029,44,random_generated,80,0.7,5,10,seed43
jps_like,0,,,0.015099998563528,4,random_generated,80,0.7,5,10,seed43
improved_astar,0,,,0.0137000170070678,4,random_generated,80,0.7,5,10,seed43
dijkstra,1,7.82842712474619,3.0,0.101899990113452,34,random_generated,80,0.7,6,11,seed43
astar,1,7.82842712474619,3.0,0.0318000093102455,9,random_generated,80,0.7,6,11,seed43
weighted_astar,1,7.82842712474619,3.0,0.0279000087175518,9,random_generated,80,0.7,6,11,seed43
jps_like,0,,,0.0201999791897833,5,random_generated,80,0.7,6,11,seed43
improved_astar,0,,,0.0186999968718737,5,random_generated,80,0.7,6,11,seed43
dijkstra,1,15.899494936611667,10.0,0.0807999749667942,30,random_generated,80,0.7,7,12,seed43
astar,1,15.899494936611667,7.0,0.0563999928999692,19,random_generated,80,0.7,7,12,seed43
weighted_astar,1,15.899494936611667,7.0,0.0495999993290752,18,random_generated,80,0.7,7,12,seed43
jps_like,0,,,0.0075999996624886,2,random_generated,80,0.7,7,12,seed43
improved_astar,0,,,0.0064999912865459,2,random_generated,80,0.7,7,12,seed43
dijkstra,1,2.0,0.0,0.020399980712682,5,random_generated,80,0.7,8,13,seed43
astar,1,2.0,0.0,0.010799994925037,3,random_generated,80,0.7,8,13,seed43
weighted_astar,1,2.0,0.0,0.0081000034697353,3,random_generated,80,0.7,8,13,seed43
jps_like,1,2.0,0.0,0.0079000019468367,2,random_generated,80,0.7,8,13,seed43
improved_astar,1,2.0,0.0,0.0074999989010393,2,random_generated,80,0.7,8,13,seed43
dijkstra,1,19.142135623730955,11.0,0.0668000138830393,25,random_generated,80,0.7,9,14,seed43
astar,1,19.142135623730955,11.0,0.0581000058446079,21,random_generated,80,0.7,9,14,seed43
weighted_astar,1,19.142135623730955,11.0,0.0530999968759715,20,random_generated,80,0.7,9,14,seed43
jps_like,0,,,0.0041000021155923,1,random_generated,80,0.7,9,14,seed43
improved_astar,0,,,0.0035999983083456,1,random_generated,80,0.7,9,14,seed43
dijkstra,1,4.82842712474619,2.0,0.0416000257246196,10,random_generated,80,0.7,10,16,seed43
astar,1,4.82842712474619,2.0,0.0239999790210276,5,random_generated,80,0.7,10,16,seed43
weighted_astar,1,4.82842712474619,2.0,0.0205999822355806,5,random_generated,80,0.7,10,16,seed43
jps_like,0,,,0.0148999970406293,3,random_generated,80,0.7,10,16,seed43
improved_astar,0,,,0.0119000033009797,3,random_generated,80,0.7,10,16,seed43
dijkstra,1,6.65685424949238,3.0,0.0610999995842576,21,random_generated,80,0.7,11,17,seed43
astar,1,6.65685424949238,3.0,0.0234000035561621,7,random_generated,80,0.7,11,17,seed43
weighted_astar,1,6.65685424949238,3.0,0.0248999858740717,8,random_generated,80,0.7,11,17,seed43
jps_like,0,,,0.0039000005926936,1,random_generated,80,0.7,11,17,seed43
improved_astar,0,,,0.003699999069795,1,random_generated,80,0.7,11,17,seed43
dijkstra,1,5.82842712474619,2.0,0.0534999999217689,17,random_generated,80,0.7,12,19,seed43
astar,1,5.82842712474619,2.0,0.0453999964520335,6,random_generated,80,0.7,12,19,seed43
weighted_astar,1,5.82842712474619,2.0,0.0456999987363815,6,random_generated,80,0.7,12,19,seed43
jps_like,0,,,0.0245999835897237,6,random_generated,80,0.7,12,19,seed43
improved_astar,0,,,0.0225999974645674,6,random_generated,80,0.7,12,19,seed43
dijkstra,1,4.82842712474619,2.0,0.0301999971270561,10,random_generated,80,0.7,13,20,seed43
astar,1,4.82842712474619,2.0,0.0149999978020787,5,random_generated,80,0.7,13,20,seed43
weighted_astar,1,4.82842712474619,2.0,0.0126999802887439,5,random_generated,80,0.7,13,20,seed43
jps_like,0,,,0.0346000015269964,9,random_generated,80,0.7,13,20,seed43
improved_astar,0,,,0.0450999941676855,9,random_generated,80,0.7,13,20,seed43
dijkstra,1,16.313708498984763,10.0,0.0759999966248869,30,random_generated,80,0.7,14,21,seed43
astar,1,16.313708498984763,10.0,0.0606000248808413,22,random_generated,80,0.7,14,21,seed43
weighted_astar,1,16.313708498984763,10.0,0.0532999983988702,20,random_generated,80,0.7,14,21,seed43
jps_like,0,,,0.0111000263132154,3,random_generated,80,0.7,14,21,seed43
improved_astar,0,,,0.0104000209830701,3,random_generated,80,0.7,14,21,seed43
dijkstra,1,1.0,0.0,0.0105999934021383,3,random_generated,80,0.7,15,22,seed43
astar,1,1.0,0.0,0.0058999867178499,2,random_generated,80,0.7,15,22,seed43
weighted_astar,1,1.0,0.0,0.0042999745346605,2,random_generated,80,0.7,15,22,seed43
jps_like,1,1.0,0.0,0.008000002708286,2,random_generated,80,0.7,15,22,seed43
improved_astar,1,1.0,0.0,0.0074999989010393,2,random_generated,80,0.7,15,22,seed43
dijkstra,1,3.8284271247461903,1.0,0.0397000112570822,11,random_generated,80,0.7,16,25,seed43
astar,1,3.8284271247461903,1.0,0.0136999879032373,4,random_generated,80,0.7,16,25,seed43
weighted_astar,1,3.8284271247461903,1.0,0.0098999880719929,4,random_generated,80,0.7,16,25,seed43
jps_like,0,,,0.0049999798648059,1,random_generated,80,0.7,16,25,seed43
improved_astar,0,,,0.0037999998312443,1,random_generated,80,0.7,16,25,seed43
dijkstra,1,12.071067811865476,7.0,0.0923000043258071,28,random_generated,80,0.7,17,26,seed43
astar,1,12.071067811865476,7.0,0.0490999955218285,16,random_generated,80,0.7,17,26,seed43
weighted_astar,1,12.071067811865476,7.0,0.0430000072810798,15,random_generated,80,0.7,17,26,seed43
jps_like,0,,,0.0195000029634684,5,random_generated,80,0.7,17,26,seed43
improved_astar,0,,,0.0183999945875257,5,random_generated,80,0.7,17,26,seed43
dijkstra,1,6.242640687119285,2.0,0.0517999869771301,16,random_generated,80,0.7,18,28,seed43
astar,1,6.242640687119285,4.0,0.0217000197153538,6,random_generated,80,0.7,18,28,seed43
weighted_astar,1,6.242640687119285,4.0,0.0183999945875257,6,random_generated,80,0.7,18,28,seed43
jps_like,0,,,0.004300003638491,1,random_generated,80,0.7,18,28,seed43
improved_astar,0,,,0.0035999983083456,1,random_generated,80,0.7,18,28,seed43
dijkstra,1,20.55634918610405,11.0,0.1435999874956905,57,random_generated,80,0.7,19,29,seed43
astar,1,20.55634918610405,11.0,0.0748000165913254,24,random_generated,80,0.7,19,29,seed43
weighted_astar,1,20.55634918610405,11.0,0.0666000123601406,20,random_generated,80,0.7,19,29,seed43
jps_like,0,,,0.0149999978020787,4,random_generated,80,0.7,19,29,seed43
improved_astar,0,,,0.014199991710484,4,random_generated,80,0.7,19,29,seed43
dijkstra,1,11.485281374238571,6.0,0.1379000023007393,51,random_generated,80,0.7,20,30,seed43
astar,1,11.485281374238571,6.0,0.0474000116810202,14,random_generated,80,0.7,20,30,seed43
weighted_astar,1,11.485281374238571,6.0,0.0366000167559832,11,random_generated,80,0.7,20,30,seed43
jps_like,0,,,0.0248000142164528,6,random_generated,80,0.7,20,30,seed43
improved_astar,0,,,0.0233000027947127,6,random_generated,80,0.7,20,30,seed43
dijkstra,1,2.8284271247461903,1.0,0.025299988919869,4,random_generated,80,0.7,21,32,seed43
astar,1,2.8284271247461903,1.0,0.0144000223372131,3,random_generated,80,0.7,21,32,seed43
weighted_astar,1,2.8284271247461903,1.0,0.0106999941635876,3,random_generated,80,0.7,21,32,seed43
jps_like,0,,,0.0061999890021979,1,random_generated,80,0.7,21,32,seed43
improved_astar,0,,,0.004000001354143,1,random_generated,80,0.7,21,32,seed43
dijkstra,1,13.899494936611667,7.0,0.1102999958675354,36,random_generated,80,0.7,22,35,seed43
astar,1,13.899494936611667,7.0,0.0800999987404793,22,random_generated,80,0.7,22,35,seed43
weighted_astar,1,13.899494936611667,7.0,0.1402999914716929,20,random_generated,80,0.7,22,35,seed43
jps_like,0,,,0.0139999901875853,3,random_generated,80,0.7,22,35,seed43
improved_astar,0,,,0.0109999964479357,3,random_generated,80,0.7,22,35,seed43
dijkstra,1,14.313708498984765,9.0,0.1121999812312424,42,random_generated,80,0.7,23,37,seed43
astar,1,14.313708498984765,9.0,0.070700014475733,23,random_generated,80,0.7,23,37,seed43
weighted_astar,1,14.313708498984765,8.0,0.0590000126976519,20,random_generated,80,0.7,23,37,seed43
jps_like,0,,,0.0217999913729727,5,random_generated,80,0.7,23,37,seed43
improved_astar,0,,,0.0192000006791204,5,random_generated,80,0.7,23,37,seed43
dijkstra,1,12.899494936611667,6.0,0.0609999988228082,20,random_generated,80,0.7,24,39,seed43
astar,1,12.899494936611667,6.0,0.0511000107508152,17,random_generated,80,0.7,24,39,seed43
weighted_astar,1,12.899494936611667,6.0,0.0478999863844364,17,random_generated,80,0.7,24,39,seed43
jps_like,0,,,0.0424000027123838,10,random_generated,80,0.7,24,39,seed43
improved_astar,0,,,0.0392999791074544,10,random_generated,80,0.7,24,39,seed43
dijkstra,1,9.071067811865476,5.0,0.0850999786052852,30,random_generated,80,0.7,25,40,seed43
astar,1,9.071067811865476,5.0,0.0394000089727342,12,random_generated,80,0.7,25,40,seed43
weighted_astar,1,9.071067811865476,5.0,0.0309000024572014,11,random_generated,80,0.7,25,40,seed43
jps_like,0,,,0.0085000065155327,2,random_generated,80,0.7,25,40,seed43
improved_astar,0,,,0.0075999996624886,2,random_generated,80,0.7,25,40,seed43
dijkstra,1,2.414213562373095,1.0,0.013899989426136,5,random_generated,80,0.7,26,41,seed43
astar,1,2.414213562373095,1.0,0.0088000087998807,3,random_generated,80,0.7,26,41,seed43
weighted_astar,1,2.414213562373095,1.0,0.0074999989010393,3,random_generated,80,0.7,26,41,seed43
jps_like,0,,,0.0106999941635876,3,random_generated,80,0.7,26,41,seed43
improved_astar,0,,,0.0102999911177903,3,random_generated,80,0.7,26,41,seed43
dijkstra,1,38.698484809834994,18.0,0.3137000021524727,131,random_generated,80,0.7,27,42,seed43
astar,1,38.698484809834994,18.0,0.2724999794736504,94,random_generated,80,0.7,27,42,seed43
weighted_astar,1,38.698484809834994,18.0,0.2619999868329614,74,random_generated,80,0.7,27,42,seed43
jps_like,0,,,0.0057000142987817,1,random_generated,80,0.7,27,42,seed43
improved_astar,0,,,0.0045000051613897,1,random_generated,80,0.7,27,42,seed43
dijkstra,1,21.142135623730955,12.0,0.2630999952089041,110,random_generated,80,0.7,28,43,seed43
astar,1,21.142135623730955,11.0,0.1116000057663768,37,random_generated,80,0.7,28,43,seed43
weighted_astar,1,21.142135623730955,11.0,0.067000015405938,22,random_generated,80,0.7,28,43,seed43
jps_like,0,,,0.0710999884176999,17,random_generated,80,0.7,28,43,seed43
improved_astar,0,,,0.0686999992467463,17,random_generated,80,0.7,28,43,seed43
dijkstra,1,13.899494936611667,8.0,0.1321000163443386,47,random_generated,80,0.7,29,45,seed43
astar,1,13.899494936611667,9.0,0.0873000244610011,20,random_generated,80,0.7,29,45,seed43
weighted_astar,1,13.899494936611667,9.0,0.0642999948468059,19,random_generated,80,0.7,29,45,seed43
jps_like,0,,,0.0424999743700027,7,random_generated,80,0.7,29,45,seed43
improved_astar,0,,,0.0290999887511134,7,random_generated,80,0.7,29,45,seed43
dijkstra,1,64.49747468305829,21.0,17.84309998038225,5581,random_generated,100,0.3,0,0,seed43
astar,1,64.4974746830583,17.0,1.0907999821938574,214,random_generated,100,0.3,0,0,seed43
weighted_astar,1,65.6690475583121,21.0,0.460599985672161,77,random_generated,100,0.3,0,0,seed43
jps_like,1,79.04163056034261,39.0,7.121199974790216,844,random_generated,100,0.3,0,0,seed43
improved_astar,1,71.80693214185938,16.0,2.743100019870326,383,random_generated,100,0.3,0,0,seed43
dijkstra,1,60.183766184073534,19.0,11.345100007019935,3376,random_generated,100,0.3,1,1,seed43
astar,1,60.18376618407354,21.0,0.825700000859797,197,random_generated,100,0.3,1,1,seed43
weighted_astar,1,62.0832611206852,20.0,0.2400999946985393,52,random_generated,100,0.3,1,1,seed43
jps_like,1,67.4558441227157,29.0,5.265100015094504,678,random_generated,100,0.3,1,1,seed43
improved_astar,1,65.17130156544444,13.0,2.660700003616512,359,random_generated,100,0.3,1,1,seed43
dijkstra,1,47.8700576850888,15.0,8.45120000303723,2796,random_generated,100,0.3,2,2,seed43
astar,1,47.8700576850888,13.0,0.4751999804284423,117,random_generated,100,0.3,2,2,seed43
weighted_astar,1,48.11269837220808,17.0,0.2136999974027276,50,random_generated,100,0.3,2,2,seed43
jps_like,1,57.04163056034259,27.0,2.608100010547787,388,random_generated,100,0.3,2,2,seed43
improved_astar,1,50.51109926611038,11.0,1.5564000059384853,210,random_generated,100,0.3,2,2,seed43
dijkstra,1,78.94112549695424,30.0,15.806399984285235,4673,random_generated,100,0.3,3,3,seed43
astar,1,78.94112549695426,24.0,2.197499998146668,559,random_generated,100,0.3,3,3,seed43
weighted_astar,1,83.91168824543139,31.0,0.5211999814491719,134,random_generated,100,0.3,3,3,seed43
jps_like,1,96.7989898732233,48.0,10.041200002888218,1451,random_generated,100,0.3,3,3,seed43
improved_astar,1,89.1678719651932,20.0,6.853600003523752,1023,random_generated,100,0.3,3,3,seed43
dijkstra,1,100.39696961966992,38.0,23.309399985009804,6531,random_generated,100,0.3,4,4,seed43
astar,1,100.39696961966992,33.0,3.748599992832169,967,random_generated,100,0.3,4,4,seed43
weighted_astar,1,102.88225099390849,40.0,0.4807999939657748,104,random_generated,100,0.3,4,4,seed43
jps_like,1,128.94112549695424,53.0,27.228499995544556,3595,random_generated,100,0.3,4,4,seed43
improved_astar,1,116.87898741156644,28.0,18.54239997919649,2395,random_generated,100,0.3,4,4,seed43
dijkstra,1,44.727922061357845,13.0,5.9532000159379095,1673,random_generated,100,0.3,5,5,seed43
astar,1,44.727922061357845,13.0,0.520200002938509,115,random_generated,100,0.3,5,5,seed43
weighted_astar,1,46.38477631085023,16.0,0.2671999973244965,58,random_generated,100,0.3,5,5,seed43
jps_like,1,49.31370849898475,22.0,3.106599993770942,335,random_generated,100,0.3,5,5,seed43
improved_astar,1,45.618297096337855,11.0,1.0491000139154494,113,random_generated,100,0.3,5,5,seed43
dijkstra,1,59.28427124746187,16.0,13.239199994131924,3884,random_generated,100,0.3,6,6,seed43
astar,1,59.28427124746187,18.0,0.4347999929450452,107,random_generated,100,0.3,6,6,seed43
weighted_astar,1,62.35533905932736,26.0,0.3023000026587397,70,random_generated,100,0.3,6,6,seed43
jps_like,1,81.97056274847712,43.0,5.51749998703599,763,random_generated,100,0.3,6,6,seed43
improved_astar,1,73.18223290758398,19.0,1.425399997970089,208,random_generated,100,0.3,6,6,seed43
dijkstra,1,49.970562748477136,20.0,9.564200008753687,3266,random_generated,100,0.3,7,7,seed43
astar,1,49.970562748477136,20.0,0.6456999981310219,168,random_generated,100,0.3,7,7,seed43
weighted_astar,1,53.28427124746189,24.0,0.3055999986827373,76,random_generated,100,0.3,7,7,seed43
jps_like,1,61.48528137423857,29.0,2.588800009107217,397,random_generated,100,0.3,7,7,seed43
improved_astar,1,53.97931389037432,16.0,1.4390999858733269,221,random_generated,100,0.3,7,7,seed43
dijkstra,1,30.870057685088817,8.0,6.007599993608892,1602,random_generated,100,0.3,8,8,seed43
astar,1,30.870057685088817,6.0,0.5275000003166497,126,random_generated,100,0.3,8,8,seed43
weighted_astar,1,30.870057685088817,6.0,0.1807000080589205,39,random_generated,100,0.3,8,8,seed43
jps_like,0,,,48.23760001454502,6815,random_generated,100,0.3,8,8,seed43
improved_astar,0,,,48.76159998821095,6815,random_generated,100,0.3,8,8,seed43
dijkstra,1,36.2842712474619,13.0,4.365699976915494,1253,random_generated,100,0.3,9,9,seed43
astar,1,36.2842712474619,12.0,0.362600025255233,92,random_generated,100,0.3,9,9,seed43
weighted_astar,1,36.2842712474619,14.0,0.1319000148214399,30,random_generated,100,0.3,9,9,seed43
jps_like,1,40.970562748477136,19.0,1.1562999861780554,156,random_generated,100,0.3,9,9,seed43
improved_astar,1,38.478455412373314,8.0,0.5218000151216984,71,random_generated,100,0.3,9,9,seed43
dijkstra,1,51.35533905932735,19.0,5.623800010653213,1932,random_generated,100,0.3,10,10,seed43
astar,1,51.35533905932735,15.0,0.4041999927721917,93,random_generated,100,0.3,10,10,seed43
weighted_astar,1,53.94112549695425,18.0,0.236599997151643,58,random_generated,100,0.3,10,10,seed43
jps_like,1,57.79898987322331,28.0,1.976999978069216,289,random_generated,100,0.3,10,10,seed43
improved_astar,1,52.93583187176826,11.0,0.8639000006951392,109,random_generated,100,0.3,10,10,seed43
dijkstra,1,85.4264068711928,31.0,16.758899990236387,5103,random_generated,100,0.3,11,11,seed43
astar,1,85.4264068711928,25.0,2.4056999827735126,539,random_generated,100,0.3,11,11,seed43
weighted_astar,1,90.39696961966992,35.0,0.5008000007364899,103,random_generated,100,0.3,11,11,seed43
jps_like,1,97.04163056034258,40.0,9.234199998900294,1154,random_generated,100,0.3,11,11,seed43
improved_astar,1,90.42151957480436,20.0,3.190499992342666,362,random_generated,100,0.3,11,11,seed43
dijkstra,1,94.53910524340088,31.0,21.822100010467693,6797,random_generated,100,0.3,12,12,seed43
astar,1,94.53910524340088,25.0,1.5910000074654818,433,random_generated,100,0.3,12,12,seed43
