size,ratio,metric,baseline,n_pairs,improved_mean,baseline_mean,mean_diff_imp_minus_base,improvement_percent,p_value_perm_two_sided,significant_p_lt_0_05,q_value_bh_fdr,significant_q_lt_0_05
80,0.3,turn_count,astar,90,8.5,13.633333333333333,-5.133333333333333,37.65281173594131,0.0001999600079984003,1,0.000639872025594881,1
80,0.3,runtime_ms,weighted_astar,90,0.4115011112945568,0.263855554900753,0.14764555639380378,-55.95696344135691,0.0001999600079984003,1,0.000639872025594881,1
80,0.3,path_length,weighted_astar,90,39.6248898386111,42.860773576203435,-3.2358837375923386,7.549755796729066,0.3129374125174965,0,0.3901557350867489,0
80,0.3,turn_count,weighted_astar,90,8.5,14.911111111111111,-6.411111111111111,42.995529061102836,0.0001999600079984003,1,0.000639872025594881,1
80,0.3,runtime_ms,jps_like,90,0.4115011112945568,1.603712222034422,-1.1922111107398652,74.34071364920206,0.0001999600079984003,1,0.000639872025594881,1
80,0.3,path_length,jps_like,90,39.6248898386111,42.002769730530844,-2.377879891919747,5.661245453990433,0.45030993801239755,0,0.4754741359420423,0
80,0.3,turn_count,jps_like,90,8.5,14.477777777777778,-5.977777777777778,41.28933231005372,0.0001999600079984003,1,0.000639872025594881,1
80,0.3,runtime_ms,dijkstra,90,0.4115011112945568,6.902553333040689,-6.491052221746132,94.03842185000136,0.0001999600079984003,1,0.000639872025594881,1
80,0.3,path_length,dijkstra,90,39.6248898386111,42.002769730530844,-2.377879891919747,5.661245453990433,0.4469106178764247,0,0.4754741359420423,0
80,0.3,turn_count,dijkstra,90,8.5,13.61111111111111,-5.111111111111111,37.55102040816327,0.0001999600079984003,1,0.000639872025594881,1
80,0.7,runtime_ms,astar,90,0.0938266656400325,0.0538755555882946,0.039951110051737904,-74.15442795065668,0.004599080183963208,1,0.009198160367926415,1
80,0.7,path_length,astar,90,8.546103710309552,9.984085288257186,-1.4379815779476335,14.402737320753062,0.22575484903019397,0,0.3501928185791413,0
80,0.7,turn_count,astar,90,2.911111111111111,4.811111111111111,-1.9,39.4919168591224,0.0027994401119776045,1,0.007263412182428379,1
80,0.7,runtime_ms,weighted_astar,90,0.0938266656400325,0.04431666699626169,0.049509998643770814,-111.71868734611112,0.0003999200159968006,1,0.0012384619850223503,1
80,0.7,path_length,weighted_astar,90,8.546103710309552,9.984085288257186,-1.4379815779476335,14.402737320753062,0.22715456908618276,0,0.3501928185791413,0
80,0.7,turn_count,weighted_astar,90,2.911111111111111,4.811111111111111,-1.9,39.4919168591224,0.002999400119976005,1,0.007577431882044645,1
80,0.7,runtime_ms,jps_like,90,0.0938266656400325,0.0748366662365798,0.01898999940345271,-25.375261029693615,0.2553489302139572,0,0.3501928185791413,0
80,0.7,path_length,jps_like,90,8.546103710309552,9.984085288257186,-1.4379815779476335,14.402737320753062,0.23515296940611877,0,0.3501928185791413,0
80,0.7,turn_count,jps_like,90,2.911111111111111,4.866666666666666,-1.9555555555555553,40.182648401826484,0.0015996800639872025,1,0.004653614731599134,1
80,0.7,runtime_ms,dijkstra,90,0.0938266656400325,0.09288333304640316,0.0009433325936293452,-1.0156101882757265,0.9550089982003599,0,0.9550089982003599,0
80,0.7,path_length,dijkstra,90,8.546103710309552,9.984085288257186,-1.4379815779476335,14.402737320753062,0.23535292941411717,0,0.3501928185791413,0
80,0.7,turn_count,dijkstra,90,2.911111111111111,4.8,-1.8888888888888888,39.351851851851855,0.002599480103979204,1,0.0069319469439445445,1
100,0.3,runtime_ms,astar,90,0.5167522223524025,1.3328322223969735,-0.816080000044571,61.22901189895663,0.0001999600079984003,1,0.000639872025594881,1
100,0.3,path_length,astar,90,58.11274832078595,61.034752239967496,-2.922003919181549,4.787442910709692,0.4455108978204359,0,0.4754741359420423,0
100,0.3,turn_count,astar,90,12.877777777777778,19.866666666666667,-6.988888888888889,35.178970917225946,0.0001999600079984003,1,0.000639872025594881,1
100,0.3,runtime_ms,weighted_astar,90,0.5167522223524025,0.34471333363196915,0.17203888872043333,-49.907813808011696,0.0001999600079984003,1,0.000639872025594881,1
100,0.3,path_length,weighted_astar,90,58.11274832078595,62.73643413263107,-4.623685811845121,7.370016922017259,0.2375524895020996,0,0.3501928185791413,0
100,0.3,turn_count,weighted_astar,90,12.877777777777778,22.81111111111111,-9.933333333333332,43.546030199707744,0.0001999600079984003,1,0.000639872025594881,1
100,0.3,runtime_ms,jps_like,90,0.5167522223524025,2.7820944456228367,-2.265342223270434,81.42578433433752,0.0001999600079984003,1,0.000639872025594881,1
100,0.3,path_length,jps_like,90,58.11274832078595,61.03475223996752,-2.92200391918157,4.787442910709725,0.4415116976604679,0,0.4754741359420423,0
100,0.3,turn_count,jps_like,90,12.877777777777778,21.3,-8.422222222222222,39.54094940010433,0.0001999600079984003,1,0.000639872025594881,1
