map_name,map_type,size,obstacle_ratio,alpha,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,8,ablation_no_smoothing,1,0.020799998310394585,3.414213562373095,1,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,9,dijkstra,1,0.04819999958272092,2.0,0,11
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,9,astar,1,0.013700002455152571,2.0,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,9,weighted_astar,1,0.013100001524435356,2.0,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,9,improved_astar,1,0.035000000934815034,2.0,0,2
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,9,ablation_no_adaptive,1,0.014299999747890979,2.0,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,9,ablation_no_smoothing,1,0.01340000017080456,2.0,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,10,dijkstra,1,0.6637000005866867,7.82842712474619,1,170
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,10,astar,1,0.04400000034365803,7.82842712474619,1,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,10,weighted_astar,1,0.04160000025876798,7.82842712474619,1,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,10,improved_astar,1,0.09329999738838524,7.280109889280518,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,10,ablation_no_adaptive,1,0.043399999412940815,7.280109889280518,0,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,10,ablation_no_smoothing,1,0.041700001020217314,7.82842712474619,1,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,11,dijkstra,1,0.18429999909130856,4.242640687119286,0,49
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,11,astar,1,0.020800001948373392,4.242640687119286,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,11,weighted_astar,1,0.02010000025620684,4.242640687119286,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,11,improved_astar,1,0.03279999873484485,4.242640687119285,0,2
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,11,ablation_no_adaptive,1,0.020399998902576044,4.242640687119285,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,11,ablation_no_smoothing,1,0.02640000093379058,4.242640687119286,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,12,dijkstra,1,0.4344000008131843,6.242640687119285,1,112
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,12,astar,1,0.04909999915980734,6.242640687119285,3,9
