algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,size,ratio,run_id,attempt_id
dijkstra,1,14.485281374238571,3,1.152700002421625,361,40,0.3,12,12
astar,1,14.485281374238571,3,0.13770000077784061,34,40,0.3,12,12
weighted_astar,1,14.485281374238571,3,0.06720000237692147,14,40,0.3,12,12
jps_like,1,14.48528137423857,5,0.24110000231303275,25,40,0.3,12,12
improved_astar,1,13.683234126713366,1,0.07619999814778566,7,40,0.3,12,12
dijkstra,1,18.313708498984763,5,1.3710999919567257,433,40,0.3,13,13
astar,1,18.313708498984763,5,0.31289999606087804,80,40,0.3,13,13
weighted_astar,1,18.313708498984763,7,0.18350000027567148,45,40,0.3,13,13
jps_like,1,18.31370849898476,6,0.7234000077005476,78,40,0.3,13,13
improved_astar,1,16.53565787126474,3,0.4065000102855265,48,40,0.3,13,13
dijkstra,1,8.242640687119284,3,0.42449998727533966,129,40,0.3,14,14
astar,1,8.242640687119284,4,0.04120000812690705,9,40,0.3,14,14
weighted_astar,1,8.242640687119284,4,0.03449998621363193,8,40,0.3,14,14
jps_like,1,8.242640687119284,4,0.08519999391864985,8,40,0.3,14,14
improved_astar,1,7.414213562373095,2,0.07330000516958535,7,40,0.3,14,14
dijkstra,1,33.041630560342625,11,2.697100004297681,824,40,0.3,15,15
astar,1,33.041630560342625,11,0.5070000042906031,125,40,0.3,15,15
weighted_astar,1,33.627416997969526,15,0.2721999917412177,63,40,0.3,15,15
jps_like,1,33.04163056034262,13,1.0998999932780862,124,40,0.3,15,15
improved_astar,1,31.967886951989804,9,0.35620000562630594,41,40,0.3,15,15
dijkstra,1,41.52691193458118,13,2.9808999970555305,1000,40,0.3,16,16
astar,1,41.52691193458118,13,0.3846000035991892,67,40,0.3,16,16
weighted_astar,1,41.52691193458118,17,0.16110000433400273,33,40,0.3,16,16
jps_like,1,41.526911934581165,14,0.4954000032739714,47,40,0.3,16,16
improved_astar,1,39.66020654732654,6,0.21379999816417694,21,40,0.3,16,16
dijkstra,1,23.242640687119284,6,1.8485000036889687,609,40,0.3,17,17
astar,1,23.242640687119284,6,0.1635999942664057,36,40,0.3,17,17
weighted_astar,1,23.242640687119284,5,0.16480000340379775,25,40,0.3,17,17
jps_like,1,23.242640687119284,7,0.37790001078974456,36,40,0.3,17,17
improved_astar,1,22.321144652803227,3,0.16209999739658087,14,40,0.3,17,17
dijkstra,1,16.899494936611667,7,0.8142000006046146,278,40,0.3,18,18
astar,1,16.899494936611667,5,0.06769999163225293,15,40,0.3,18,18
weighted_astar,1,16.899494936611667,5,0.0627999979769811,15,40,0.3,18,18
jps_like,1,16.899494936611667,7,0.08620000153314322,9,40,0.3,18,18
improved_astar,1,16.498473502456157,4,0.08469999011140317,9,40,0.3,18,18
dijkstra,1,34.698484809835,9,2.548800010117702,781,40,0.3,19,19
astar,1,34.69848480983501,8,0.28619999648071826,64,40,0.3,19,19
weighted_astar,1,34.69848480983501,8,0.2502999996067956,28,40,0.3,19,19
jps_like,1,34.698484809834994,10,0.34589999995660037,33,40,0.3,19,19
improved_astar,1,33.337332088230916,4,0.17889999435283244,17,40,0.3,19,19
dijkstra,1,33.55634918610404,6,3.1186000123852864,990,40,0.3,20,20
astar,1,33.55634918610404,10,0.8046999864745885,155,40,0.3,20,20
weighted_astar,1,35.21320343559643,12,0.19710000196937472,38,40,0.3,20,20
jps_like,1,33.55634918610404,12,1.1373000015737489,130,40,0.3,20,20
improved_astar,1,30.69240206426546,7,0.31709999893791974,22,40,0.3,20,20
dijkstra,1,34.798989873223334,9,2.9101999971317127,857,40,0.3,21,21
astar,1,34.798989873223334,11,0.3361999988555908,69,40,0.3,21,21
weighted_astar,1,37.87005768508881,13,0.19160000374540687,44,40,0.3,21,21
jps_like,1,34.79898987322333,14,0.6233999883988872,69,40,0.3,21,21
improved_astar,1,34.580226205186065,9,0.3268999862484634,37,40,0.3,21,21
dijkstra,1,13.65685424949238,3,1.14749999193009,344,40,0.3,22,22
astar,1,13.65685424949238,4,0.08480000542476773,17,40,0.3,22,22
weighted_astar,1,13.65685424949238,4,0.08369999704882503,19,40,0.3,22,22
jps_like,1,13.65685424949238,2,0.12299999070819467,11,40,0.3,22,22
improved_astar,1,12.68372892345421,2,0.07520000508520752,6,40,0.3,22,22
dijkstra,1,31.041630560342625,5,3.0427000019699335,1003,40,0.3,23,23
astar,1,31.041630560342625,5,0.2792000013869256,72,40,0.3,23,23
weighted_astar,1,31.041630560342625,3,0.11630001245066524,25,40,0.3,23,23
jps_like,1,31.041630560342615,8,0.4444999940460548,50,40,0.3,23,23
improved_astar,1,30.00332200131327,3,0.1742999884299934,17,40,0.3,23,23
dijkstra,1,30.899494936611667,10,4.062899999553338,909,40,0.3,24,24
astar,1,30.899494936611667,12,0.7213000062620267,108,40,0.3,24,24
weighted_astar,1,30.899494936611667,12,0.3273999900557101,48,40,0.3,24,24
jps_like,1,30.899494936611664,10,1.4631000085501,108,40,0.3,24,24
improved_astar,1,29.128741209630782,6,0.5773000011686236,31,40,0.3,24,24
dijkstra,1,42.21320343559641,16,3.5973000049125403,1041,40,0.3,25,25
astar,1,42.21320343559641,19,1.4792000001762062,367,40,0.3,25,25
weighted_astar,1,42.21320343559642,20,0.5485000001499429,125,40,0.3,25,25
jps_like,1,42.21320343559641,18,3.1411999952979386,367,40,0.3,25,25
improved_astar,1,37.465723173284985,12,1.1031000030925497,120,40,0.3,25,25
dijkstra,1,27.798989873223338,16,2.6114000065717846,761,40,0.3,26,26
astar,1,27.798989873223338,9,0.33880000410135835,65,40,0.3,26,26
weighted_astar,1,28.970562748477146,14,0.15260001237038523,31,40,0.3,26,26
jps_like,1,27.79898987322333,12,0.34500000765547156,36,40,0.3,26,26
improved_astar,1,27.477269823802125,8,0.23749998945277184,24,40,0.3,26,26
dijkstra,1,11.65685424949238,4,0.7515000033890828,204,40,0.3,27,27
astar,1,11.65685424949238,4,0.07219999679364264,16,40,0.3,27,27
weighted_astar,1,11.65685424949238,2,0.053800002206116915,12,40,0.3,27,27
jps_like,1,11.65685424949238,4,0.06420000863727182,7,40,0.3,27,27
improved_astar,1,10.831309558117031,2,0.05490001058205962,6,40,0.3,27,27
dijkstra,1,6.242640687119286,1,0.30869999318383634,89,40,0.3,28,28
astar,1,6.242640687119286,1,0.04430000262800604,9,40,0.3,28,28
weighted_astar,1,6.242640687119286,1,0.02849999873433262,6,40,0.3,28,28
jps_like,1,6.242640687119285,1,0.08700000762473792,8,40,0.3,28,28
improved_astar,1,5.841619252963779,1,0.036900004488416016,3,40,0.3,28,28
dijkstra,1,15.828427124746192,2,1.517299999250099,452,40,0.3,29,29
astar,1,15.828427124746192,2,0.07660000119358301,17,40,0.3,29,29
weighted_astar,1,16.656854249492383,5,0.08480000542476773,17,40,0.3,29,29
jps_like,1,15.82842712474619,3,0.07919999188743532,7,40,0.3,29,29
improved_astar,1,15.233345472033855,2,0.07660000119358301,7,40,0.3,29,29
dijkstra,1,1.4142135623730951,0,0.014000004739500582,4,40,0.7,0,0
astar,1,1.4142135623730951,0,0.006699992809444666,2,40,0.7,0,0
weighted_astar,1,1.4142135623730951,0,0.004999994416721165,2,40,0.7,0,0
jps_like,1,1.4142135623730951,0,0.009499999578110874,2,40,0.7,0,0
improved_astar,1,1.4142135623730951,0,0.008799994247965515,2,40,0.7,0,0
dijkstra,1,8.071067811865476,3,0.05800000508315861,18,40,0.7,1,1
astar,1,8.071067811865476,3,0.02549999044276774,7,40,0.7,1,1
weighted_astar,1,8.071067811865476,3,0.02239999594166875,7,40,0.7,1,1
jps_like,1,8.071067811865476,3,0.038700003642588854,7,40,0.7,1,1
improved_astar,1,6.8863495173726745,3,0.048300003982149065,10,40,0.7,1,1
dijkstra,1,12.899494936611667,6,0.06980000762268901,24,40,0.7,2,2
astar,1,12.899494936611667,6,0.06709998706355691,21,40,0.7,2,2
weighted_astar,1,12.899494936611667,6,0.05980000423733145,19,40,0.7,2,2
jps_like,1,12.899494936611665,6,0.09679999493528157,19,40,0.7,2,2
improved_astar,1,11.12899020449196,5,0.0990999978967011,22,40,0.7,2,2
dijkstra,1,3.414213562373095,1,0.06730000313837081,17,40,0.7,3,4
astar,1,3.414213562373095,1,0.023500004317611456,5,40,0.7,3,4
weighted_astar,1,3.414213562373095,1,0.01999999221879989,5,40,0.7,3,4
jps_like,1,3.414213562373095,1,0.03359999391250312,5,40,0.7,3,4
improved_astar,1,3.414213562373095,1,0.03339999238960445,5,40,0.7,3,4
dijkstra,1,3.414213562373095,1,0.03359999391250312,11,40,0.7,4,5
astar,1,3.414213562373095,1,0.014700010069645941,4,40,0.7,4,5
weighted_astar,1,3.414213562373095,1,0.01309999788645655,4,40,0.7,4,5
jps_like,1,3.414213562373095,1,0.025300003471784294,3,40,0.7,4,5
improved_astar,1,3.414213562373095,1,0.022199994418770075,4,40,0.7,4,5
dijkstra,1,2.8284271247461903,1,0.04119999357499182,9,40,0.7,5,6
astar,1,2.8284271247461903,1,0.015199999324977398,3,40,0.7,5,6
weighted_astar,1,2.8284271247461903,1,0.015600002370774746,3,40,0.7,5,6
jps_like,1,2.8284271247461903,1,0.020799998310394585,3,40,0.7,5,6
improved_astar,1,2.0,0,0.019500002963468432,3,40,0.7,5,6
dijkstra,1,25.384776310850242,13,0.1247000036528334,35,40,0.7,6,7
astar,1,25.384776310850242,13,0.08340000931639224,29,40,0.7,6,7
weighted_astar,1,25.384776310850242,13,0.08290000550914556,29,40,0.7,6,7
jps_like,1,25.38477631085024,13,0.11330000415910035,27,40,0.7,6,7
improved_astar,1,21.24483498974493,7,0.11819999781437218,29,40,0.7,6,7
dijkstra,1,23.798989873223338,12,0.23700000019744039,86,40,0.7,7,8
astar,1,23.798989873223338,11,0.13609998859465122,43,40,0.7,7,8
weighted_astar,1,23.798989873223338,11,0.11809999705292284,38,40,0.7,7,8
jps_like,1,23.79898987322333,11,0.19719998817890882,41,40,0.7,7,8
improved_astar,1,20.015339721864635,7,0.25560001085978,53,40,0.7,7,8
dijkstra,1,8.242640687119284,3,0.028099995688535273,9,40,0.7,8,9
astar,1,8.242640687119284,3,0.023999993572942913,8,40,0.7,8,9
weighted_astar,1,8.242640687119284,3,0.10449999535921961,8,40,0.7,8,9
jps_like,1,8.242640687119284,3,0.05219999002292752,8,40,0.7,8,9
improved_astar,1,7.23606797749979,3,0.035200006095692515,8,40,0.7,8,9
dijkstra,1,5.242640687119286,3,0.04089999129064381,12,40,0.7,9,10
astar,1,5.242640687119286,3,0.020199993741698563,6,40,0.7,9,10
weighted_astar,1,5.242640687119286,3,0.015300000086426735,5,40,0.7,9,10
jps_like,1,5.242640687119286,3,0.0278999941656366,6,40,0.7,9,10
improved_astar,1,4.23606797749979,1,0.03060000017285347,7,40,0.7,9,10
dijkstra,1,4.82842712474619,3,0.0636000040685758,21,40,0.7,10,11
astar,1,4.82842712474619,1,0.02099999983329326,5,40,0.7,10,11
weighted_astar,1,4.82842712474619,1,0.018799997633323073,5,40,0.7,10,11
jps_like,1,4.82842712474619,1,0.020799998310394585,3,40,0.7,10,11
improved_astar,1,4.82842712474619,1,0.04560001252684742,8,40,0.7,10,11
dijkstra,1,3.414213562373095,2,0.027700007194653153,8,40,0.7,11,12
astar,1,3.414213562373095,2,0.016399993910454214,4,40,0.7,11,12
weighted_astar,1,3.414213562373095,2,0.013199998647905886,4,40,0.7,11,12
jps_like,1,3.414213562373095,2,0.02099999983329326,4,40,0.7,11,12
improved_astar,1,3.23606797749979,1,0.019700004486367106,4,40,0.7,11,12
dijkstra,1,7.65685424949238,3,0.13390000094659626,24,40,0.7,12,14
astar,1,7.65685424949238,3,0.0329999893438071,9,40,0.7,12,14
weighted_astar,1,7.65685424949238,5,0.025200002710334957,8,40,0.7,12,14
jps_like,1,7.65685424949238,3,0.06269999721553177,9,40,0.7,12,14
improved_astar,1,6.47213595499958,1,0.05839999357704073,11,40,0.7,12,14
dijkstra,1,4.242640687119286,2,0.03720000677276403,12,40,0.7,13,15
astar,1,4.242640687119286,2,0.01589999010320753,5,40,0.7,13,15
weighted_astar,1,4.242640687119286,2,0.012099990271963179,4,40,0.7,13,15
jps_like,1,4.242640687119286,2,0.02269999822601676,5,40,0.7,13,15
improved_astar,1,3.414213562373095,1,0.022799998987466097,5,40,0.7,13,15
dijkstra,1,6.242640687119286,2,0.041099992813542485,14,40,0.7,14,16
astar,1,6.242640687119286,2,0.022100008209235966,6,40,0.7,14,16
weighted_astar,1,6.242640687119286,2,0.020199993741698563,6,40,0.7,14,16
jps_like,1,6.242640687119286,2,0.02469999890308827,5,40,0.7,14,16
improved_astar,1,5.23606797749979,2,0.03399999695830047,7,40,0.7,14,16
dijkstra,1,1.0,0,0.018800012185238302,2,40,0.7,15,18
astar,1,1.0,0,0.0109999964479357,2,40,0.7,15,18
weighted_astar,1,1.0,0,0.007199996616691351,2,40,0.7,15,18
jps_like,1,1.0,0,0.01060000795405358,2,40,0.7,15,18
improved_astar,1,1.0,0,0.010500007192604244,2,40,0.7,15,18
dijkstra,1,5.656854249492381,0,0.04570001328829676,15,40,0.7,16,19
astar,1,5.656854249492381,0,0.020199993741698563,5,40,0.7,16,19
weighted_astar,1,5.656854249492381,0,0.017700003809295595,5,40,0.7,16,19
jps_like,1,5.65685424949238,1,0.01850000990089029,3,40,0.7,16,19
improved_astar,1,5.656854249492381,0,0.04260000423528254,8,40,0.7,16,19
dijkstra,1,17.313708498984763,10,0.13699999544769526,47,40,0.7,17,21
astar,1,17.313708498984763,10,0.06459999713115394,21,40,0.7,17,21
weighted_astar,1,17.313708498984763,10,0.05740000051446259,20,40,0.7,17,21
jps_like,1,17.31370849898476,10,0.09020000288728625,20,40,0.7,17,21
improved_astar,1,14.714776642118865,6,0.09169999975711107,21,40,0.7,17,21
dijkstra,1,16.55634918610405,5,0.08499999239575118,31,40,0.7,18,22
astar,1,16.55634918610405,7,0.08589999924879521,29,40,0.7,18,22
weighted_astar,1,16.55634918610405,7,0.08869999146554619,27,40,0.7,18,22
jps_like,1,16.556349186104043,5,0.12959999730810523,29,40,0.7,18,22
improved_astar,1,11.67004637770997,4,0.12889999197795987,29,40,0.7,18,22
dijkstra,1,3.414213562373095,2,0.03959999594371766,12,40,0.7,19,23
astar,1,3.414213562373095,2,0.015900004655122757,4,40,0.7,19,23
weighted_astar,1,3.414213562373095,1,0.014599994756281376,4,40,0.7,19,23
jps_like,1,3.414213562373095,2,0.023999993572942913,4,40,0.7,19,23
improved_astar,1,3.1622776601683795,0,0.027999994927085936,5,40,0.7,19,23
dijkstra,1,2.8284271247461903,0,0.014699995517730713,4,40,0.7,20,24
astar,1,2.8284271247461903,0,0.008799994247965515,3,40,0.7,20,24
weighted_astar,1,2.8284271247461903,0,0.007099995855242014,3,40,0.7,20,24
jps_like,1,2.8284271247461903,0,0.005500012775883079,2,40,0.7,20,24
improved_astar,1,2.8284271247461903,0,0.011500000255182385,3,40,0.7,20,24
dijkstra,1,12.485281374238571,7,0.08379999781027436,32,40,0.7,21,25
astar,1,12.485281374238571,7,0.05160000000614673,17,40,0.7,21,25
weighted_astar,1,12.485281374238571,9,0.042400002712383866,14,40,0.7,21,25
jps_like,1,12.485281374238571,6,0.08090000483207405,17,40,0.7,21,25
improved_astar,1,9.122417494872465,3,0.0923999905353412,20,40,0.7,21,25
dijkstra,1,10.071067811865476,5,0.08129999332595617,30,40,0.7,22,26
astar,1,10.071067811865476,4,0.04440000338945538,12,40,0.7,22,26
weighted_astar,1,10.071067811865476,4,0.03929999365936965,11,40,0.7,22,26
jps_like,1,10.071067811865476,4,0.05750000127591193,10,40,0.7,22,26
improved_astar,1,9.53663105724556,2,0.09709999721962959,19,40,0.7,22,26
dijkstra,1,1.4142135623730951,0,0.005599998985417187,2,40,0.7,23,27
astar,1,1.4142135623730951,0,0.0046000059228390455,2,40,0.7,23,27
weighted_astar,1,1.4142135623730951,0,0.0034999975468963385,2,40,0.7,23,27
jps_like,1,1.4142135623730951,0,0.0048000074457377195,2,40,0.7,23,27
improved_astar,1,1.4142135623730951,0,0.0045000051613897085,2,40,0.7,23,27
dijkstra,1,9.485281374238571,4,0.09980000322684646,30,40,0.7,24,28
astar,1,9.485281374238571,4,0.05189998773857951,14,40,0.7,24,28
weighted_astar,1,9.485281374238571,4,0.030199997127056122,9,40,0.7,24,28
jps_like,1,9.485281374238571,4,0.07310000364668667,14,40,0.7,24,28
improved_astar,1,7.47213595499958,3,0.1762000028975308,19,40,0.7,24,28
dijkstra,1,1.0,0,0.015199999324977398,3,40,0.7,25,29
astar,1,1.0,0,0.006599992047995329,2,40,0.7,25,29
weighted_astar,1,1.0,0,0.0041000021155923605,2,40,0.7,25,29
jps_like,1,1.0,0,0.006499991286545992,2,40,0.7,25,29
improved_astar,1,1.0,0,0.006499991286545992,2,40,0.7,25,29
dijkstra,1,7.65685424949238,3,0.06639999628532678,20,40,0.7,26,30
astar,1,7.65685424949238,3,0.029300004825927317,9,40,0.7,26,30
weighted_astar,1,7.65685424949238,3,0.02579999272711575,9,40,0.7,26,30
jps_like,1,7.65685424949238,3,0.04289999196771532,8,40,0.7,26,30
improved_astar,1,6.06449510224598,2,0.05389998841565102,10,40,0.7,26,30
dijkstra,1,1.0,0,0.007099995855242014,2,40,0.7,27,31
astar,1,1.0,0,0.006300004315562546,2,40,0.7,27,31
weighted_astar,1,1.0,0,0.0048000074457377195,2,40,0.7,27,31
jps_like,1,1.0,0,0.008500006515532732,2,40,0.7,27,31
improved_astar,1,1.0,0,0.009199997293762863,2,40,0.7,27,31
dijkstra,1,2.8284271247461903,0,0.023100001271814108,6,40,0.7,28,32
astar,1,2.8284271247461903,0,0.010100004146806896,3,40,0.7,28,32
weighted_astar,1,2.8284271247461903,0,0.008500006515532732,3,40,0.7,28,32
jps_like,1,2.8284271247461903,0,0.009499999578110874,2,40,0.7,28,32
improved_astar,1,2.8284271247461903,0,0.01340000017080456,3,40,0.7,28,32
dijkstra,1,6.242640687119285,3,0.04850000550504774,16,40,0.7,29,33
astar,1,6.242640687119285,3,0.020500010577961802,6,40,0.7,29,33
weighted_astar,1,6.242640687119285,3,0.018699996871873736,6,40,0.7,29,33
jps_like,1,6.242640687119285,3,0.023500004317611456,5,40,0.7,29,33
improved_astar,1,5.8863495173726745,2,0.030399998649954796,7,40,0.7,29,33
dijkstra,1,47.142135623730944,16,10.492200002772734,2981,80,0.3,0,0
astar,1,47.142135623730944,16,0.5767999973613769,136,80,0.3,0,0
weighted_astar,1,47.142135623730944,16,0.29070000164210796,66,80,0.3,0,0
jps_like,1,47.14213562373094,17,1.1669999948935583,134,80,0.3,0,0
improved_astar,1,44.870158590549124,12,0.3595000016503036,36,80,0.3,0,0
dijkstra,1,66.6274169979695,17,9.805499998037703,3204,80,0.3,1,1
astar,1,66.6274169979695,22,1.5466000040760264,378,80,0.3,1,1
weighted_astar,1,68.8700576850888,24,0.47759999870322645,111,80,0.3,1,1
jps_like,1,66.6274169979695,26,3.2894000032683834,385,80,0.3,1,1
improved_astar,1,62.81940460301528,13,0.9034999966388568,90,80,0.3,1,1
dijkstra,1,33.89949493661166,12,3.860899989376776,1176,80,0.3,2,2
astar,1,33.89949493661166,11,0.4014000005554408,93,80,0.3,2,2
weighted_astar,1,33.89949493661167,11,0.17510000907350332,39,80,0.3,2,2
jps_like,1,33.89949493661166,11,0.8138999983202666,97,80,0.3,2,2
improved_astar,1,31.44193613341567,6,0.29209999775048345,30,80,0.3,2,2
dijkstra,1,72.62741699796949,21,10.639800006174482,3548,80,0.3,3,3
astar,1,72.62741699796949,23,1.259500000742264,345,80,0.3,3,3
weighted_astar,1,78.18376618407353,31,0.44100001105107367,100,80,0.3,3,3
jps_like,1,72.62741699796949,24,2.9565000004367903,337,80,0.3,3,3
improved_astar,1,69.87607777710586,15,0.8760000055190176,85,80,0.3,3,3
dijkstra,1,81.39696961966992,34,15.217099993606098,4323,80,0.3,4,4
astar,1,81.39696961966992,30,3.400399989914149,791,80,0.3,4,4
weighted_astar,1,83.74011537017756,33,1.0206000006292015,151,80,0.3,4,4
jps_like,1,81.39696961966995,31,7.218500002636574,791,80,0.3,4,4
improved_astar,1,78.53765886430709,17,1.5516999992541969,161,80,0.3,4,4
dijkstra,1,38.384776310850235,15,8.533599990187213,2552,80,0.3,5,5
astar,1,38.384776310850235,11,0.7184000132838264,166,80,0.3,5,5
weighted_astar,1,39.45584412271572,12,0.18270000873599201,37,80,0.3,5,5
jps_like,1,38.38477631085023,11,1.5760999958729371,170,80,0.3,5,5
improved_astar,1,35.64720851710602,7,0.21519999427255243,17,80,0.3,5,5
dijkstra,1,29.213203435596434,11,4.954199990606867,1352,80,0.3,6,6
astar,1,29.213203435596434,13,0.7310999935725704,148,80,0.3,6,6
weighted_astar,1,29.213203435596434,11,0.21680000645574182,46,80,0.3,6,6
jps_like,1,29.213203435596423,10,1.2177000025985762,140,80,0.3,6,6
improved_astar,1,26.785891162962937,7,0.4673000075854361,43,80,0.3,6,6
dijkstra,1,51.52691193458118,14,6.785599995055236,2135,80,0.3,7,7
astar,1,51.52691193458118,14,0.6255999905988574,124,80,0.3,7,7
weighted_astar,1,53.18376618407355,16,0.2305999951204285,48,80,0.3,7,7
jps_like,1,51.52691193458118,15,0.47790000098757446,45,80,0.3,7,7
improved_astar,1,49.98891737619246,9,0.39370000013150275,37,80,0.3,7,7
dijkstra,1,74.98275605729685,23,9.626799990655854,2948,80,0.3,8,8
astar,1,74.98275605729685,23,1.7026999994413927,403,80,0.3,8,8
weighted_astar,1,75.81118318204304,22,0.37199999496806413,77,80,0.3,8,8
jps_like,1,74.98275605729687,28,3.612999993492849,402,80,0.3,8,8
improved_astar,1,69.36564867020036,14,0.5986000032862648,62,80,0.3,8,8
dijkstra,1,28.55634918610405,11,4.982600003131665,1471,80,0.3,9,9
astar,1,28.55634918610405,9,0.26149999757763,55,80,0.3,9,9
weighted_astar,1,28.55634918610405,5,0.1584000128787011,32,80,0.3,9,9
jps_like,1,28.556349186104047,6,0.5225999921094626,53,80,0.3,9,9
improved_astar,1,26.670908465890413,3,0.22249999165069312,20,80,0.3,9,9
dijkstra,1,48.11269837220809,20,7.833600000594743,2369,80,0.3,10,10
astar,1,48.11269837220809,18,1.0600999958114699,265,80,0.3,10,10
weighted_astar,1,48.11269837220809,18,0.20840000070165843,45,80,0.3,10,10
jps_like,1,48.11269837220807,22,2.2287000028882176,265,80,0.3,10,10
improved_astar,1,43.96253535901513,7,0.3319999959785491,31,80,0.3,10,10
dijkstra,1,78.98275605729684,26,14.181699996697716,4077,80,0.3,11,11
astar,1,78.98275605729684,32,1.7511000041849911,407,80,0.3,11,11
weighted_astar,1,78.98275605729684,29,0.3949999954784289,87,80,0.3,11,11
jps_like,1,78.9827560572969,32,3.2579999970039353,405,80,0.3,11,11
improved_astar,1,75.5462419653869,21,0.6140000041341409,71,80,0.3,11,11
dijkstra,1,63.384776310850214,24,12.846500001614913,3989,80,0.3,12,12
astar,1,63.384776310850214,22,1.2413999938871711,302,80,0.3,12,12
weighted_astar,1,66.69848480983497,25,0.5307999963406473,92,80,0.3,12,12
jps_like,1,63.384776310850214,25,2.725099999224767,302,80,0.3,12,12
improved_astar,1,59.20752549360563,13,0.5862999969394878,57,80,0.3,12,12
dijkstra,1,11.071067811865476,5,0.7213000062620267,222,80,0.3,13,13
astar,1,11.071067811865476,6,0.1213000068673864,30,80,0.3,13,13
weighted_astar,1,11.313708498984763,2,0.06609999400097877,17,80,0.3,13,13
jps_like,1,11.071067811865476,5,0.24310000299010426,28,80,0.3,13,13
improved_astar,1,9.16227766016838,2,0.14170000213198364,15,80,0.3,13,13
dijkstra,1,34.041630560342625,11,6.120799997006543,2023,80,0.3,14,14
astar,1,34.041630560342625,12,0.46350000775419176,121,80,0.3,14,14
weighted_astar,1,34.627416997969526,12,0.19239999528508633,48,80,0.3,14,14
jps_like,1,34.04163056034261,11,0.8535000088158995,95,80,0.3,14,14
improved_astar,1,32.31492961562958,4,0.37370000791270286,40,80,0.3,14,14
dijkstra,1,16.899494936611667,9,1.5333000046666712,468,80,0.3,15,15
astar,1,16.899494936611667,10,0.11690000246744603,26,80,0.3,15,15
weighted_astar,1,16.899494936611667,8,0.0897999998414889,20,80,0.3,15,15
jps_like,1,16.899494936611667,7,0.23200000578071922,25,80,0.3,15,15
improved_astar,1,15.505046212075655,4,0.12710000737570226,13,80,0.3,15,15
dijkstra,1,98.19595949289324,28,14.774199997191317,4455,80,0.3,16,16
astar,1,98.19595949289324,28,1.7536000086693093,432,80,0.3,16,16
weighted_astar,1,99.36753236814704,28,0.4673999937949702,99,80,0.3,16,16
jps_like,1,98.19595949289322,28,4.077700010384433,444,80,0.3,16,16
improved_astar,1,95.43105468264379,20,0.7390999962808564,74,80,0.3,16,16
dijkstra,1,32.31370849898476,12,4.1342000040458515,1213,80,0.3,17,17
astar,1,32.31370849898477,14,0.50889998965431,118,80,0.3,17,17
weighted_astar,1,32.31370849898477,13,0.1903000083984807,42,80,0.3,17,17
jps_like,1,32.31370849898477,12,1.1104000004706904,123,80,0.3,17,17
improved_astar,1,30.02739956892395,6,0.3495999990263954,33,80,0.3,17,17
dijkstra,1,48.041630560342604,18,6.138099997770041,1648,80,0.3,18,18
astar,1,48.041630560342604,17,1.3312999944901094,326,80,0.3,18,18
weighted_astar,1,48.04163056034261,16,0.2823999966494739,64,80,0.3,18,18
jps_like,1,48.041630560342604,19,2.8393999964464456,325,80,0.3,18,18
improved_astar,1,42.64218000725308,8,0.490399994305335,46,80,0.3,18,18
dijkstra,1,19.142135623730955,7,2.4307999992743134,685,80,0.3,19,19
astar,1,19.142135623730955,5,0.22810000518802553,51,80,0.3,19,19
weighted_astar,1,19.142135623730955,5,0.09500001033302397,19,80,0.3,19,19
jps_like,1,19.14213562373095,6,0.5725999944843352,51,80,0.3,19,19
improved_astar,1,18.385511150574033,3,0.1581999968038872,13,80,0.3,19,19
dijkstra,1,32.14213562373095,8,5.97530000959523,1830,80,0.3,20,20
astar,1,32.14213562373095,6,0.26849999267142266,56,80,0.3,20,20
weighted_astar,1,32.97056274847714,8,0.13500000932253897,29,80,0.3,20,20
jps_like,1,32.14213562373095,8,0.4596999933710322,36,80,0.3,20,20
improved_astar,1,30.598802222484366,3,0.39400000241585076,15,80,0.3,20,20
dijkstra,1,31.313708498984763,8,4.647399997338653,1375,80,0.3,21,21
astar,1,31.313708498984763,10,0.5768999981228262,137,80,0.3,21,21
weighted_astar,1,32.14213562373095,16,0.20429999858606607,49,80,0.3,21,21
jps_like,1,31.31370849898476,10,1.0750999936135486,134,80,0.3,21,21
improved_astar,1,28.861874508327514,8,0.30810000316705555,34,80,0.3,21,21
dijkstra,1,13.65685424949238,5,0.9168999968096614,299,80,0.3,22,22
astar,1,13.656854249492381,7,0.1432999997632578,36,80,0.3,22,22
weighted_astar,1,13.656854249492381,6,0.07189999450929463,17,80,0.3,22,22
jps_like,1,13.65685424949238,5,0.22570000146515667,26,80,0.3,22,22
improved_astar,1,12.246211251235321,1,0.11980000999756157,13,80,0.3,22,22
dijkstra,1,60.627416997969505,26,7.136300002457574,2010,80,0.3,23,23
astar,1,60.627416997969505,24,1.4420999941648915,329,80,0.3,23,23
weighted_astar,1,60.627416997969505,23,0.31960000342223793,63,80,0.3,23,23
jps_like,1,60.627416997969505,23,2.995800008648075,327,80,0.3,23,23
improved_astar,1,56.16044976076178,13,0.49390000640414655,43,80,0.3,23,23
dijkstra,1,58.94112549695424,23,8.879600005457178,2675,80,0.3,24,24
astar,1,58.941125496954264,17,0.34509999386500567,78,80,0.3,24,24
weighted_astar,1,62.59797974644664,26,0.30390000029001385,74,80,0.3,24,24
jps_like,1,58.941125496954264,21,0.5647000070894137,60,80,0.3,24,24
