algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,map_name,size,ratio,run_id,attempt_id
weighted_astar,1,17.48528137423857,7,0.08750002598389983,19,random_generated,40,0.3,5,5
jps_like,1,18.071067811865476,7,0.4560999805107713,58,random_generated,40,0.3,5,5
improved_astar,1,16.64755903440695,3,0.28799998108297586,34,random_generated,40,0.3,5,5
dijkstra,1,23.72792206135786,9,2.2561000077985227,724,random_generated,40,0.3,6,6
astar,1,23.72792206135786,11,0.2440999960526824,56,random_generated,40,0.3,6,6
weighted_astar,1,24.55634918610405,13,0.21190001280047,28,random_generated,40,0.3,6,6
jps_like,1,25.48528137423857,12,0.8156999829225242,80,random_generated,40,0.3,6,6
improved_astar,1,22.801572672133243,3,0.28940002084709704,32,random_generated,40,0.3,6,6
dijkstra,1,45.52691193458117,15,2.984999999171123,992,random_generated,40,0.3,7,7
astar,1,45.52691193458117,16,0.2958000113721937,78,random_generated,40,0.3,7,7
weighted_astar,1,45.52691193458117,16,0.17660000594332814,41,random_generated,40,0.3,7,7
jps_like,1,50.55634918610403,26,1.430299977073446,194,random_generated,40,0.3,7,7
improved_astar,1,44.79373096017736,8,0.45369999133981764,63,random_generated,40,0.3,7,7
dijkstra,1,25.899494936611667,13,1.4412000018637627,501,random_generated,40,0.3,8,8
astar,1,25.899494936611667,13,0.2665999927558005,68,random_generated,40,0.3,8,8
weighted_astar,1,26.72792206135786,14,0.11240001185797155,27,random_generated,40,0.3,8,8
jps_like,1,28.727922061357855,11,0.6271000020205975,87,random_generated,40,0.3,8,8
improved_astar,1,26.620601784761774,6,0.43799998820759356,66,random_generated,40,0.3,8,8
dijkstra,1,48.28427124746189,25,4.031299991765991,1116,random_generated,40,0.3,9,9
astar,1,48.28427124746189,26,1.851600012741983,439,random_generated,40,0.3,9,9
weighted_astar,1,48.284271247461895,20,0.5783999804407358,141,random_generated,40,0.3,9,9
jps_like,1,58.72792206135785,29,3.7047000078018755,497,random_generated,40,0.3,9,9
improved_astar,1,52.8698441015223,14,2.9027000127825886,370,random_generated,40,0.3,9,9
dijkstra,1,47.870057685088796,22,3.5379999899305403,1095,random_generated,40,0.3,10,10
astar,1,47.870057685088796,21,1.7174999811686575,438,random_generated,40,0.3,10,10
weighted_astar,1,47.870057685088796,21,0.6388000037986785,166,random_generated,40,0.3,10,10
jps_like,1,67.0416305603426,32,4.742099990835413,644,random_generated,40,0.3,10,10
improved_astar,1,60.574636813356875,16,3.6097999836783856,523,random_generated,40,0.3,10,10
dijkstra,1,33.97056274847714,9,2.314699988346547,835,random_generated,40,0.3,11,11
astar,1,33.97056274847714,11,0.40329998591914773,108,random_generated,40,0.3,11,11
weighted_astar,1,34.798989873223334,16,0.1362999901175499,33,random_generated,40,0.3,11,11
jps_like,1,43.72792206135785,24,2.0659999863710254,317,random_generated,40,0.3,11,11
improved_astar,1,39.60628280730962,9,1.7130999767687172,247,random_generated,40,0.3,11,11
dijkstra,1,14.485281374238571,3,1.0726999898906797,361,random_generated,40,0.3,12,12
astar,1,14.485281374238571,3,0.12269997387193143,34,random_generated,40,0.3,12,12
weighted_astar,1,14.485281374238571,3,0.05809997674077749,14,random_generated,40,0.3,12,12
jps_like,1,15.656854249492381,8,0.2796000044327229,39,random_generated,40,0.3,12,12
improved_astar,1,14.233345472033855,4,0.13139998191036284,17,random_generated,40,0.3,12,12
dijkstra,1,18.313708498984763,5,1.3851999829057604,433,random_generated,40,0.3,13,13
astar,1,18.313708498984763,5,0.3494999837130308,80,random_generated,40,0.3,13,13
weighted_astar,1,18.313708498984763,7,0.2342999796383083,45,random_generated,40,0.3,13,13
jps_like,1,21.242640687119284,12,1.6691999917384237,115,random_generated,40,0.3,13,13
improved_astar,1,19.176706744056354,5,1.0120999941136688,90,random_generated,40,0.3,13,13
dijkstra,1,8.242640687119284,3,0.61039999127388,129,random_generated,40,0.3,14,14
astar,1,8.242640687119284,4,0.06229997961781919,9,random_generated,40,0.3,14,14
weighted_astar,1,8.242640687119284,4,0.050700007705017924,8,random_generated,40,0.3,14,14
jps_like,1,10.242640687119286,5,0.361400016117841,29,random_generated,40,0.3,14,14
improved_astar,1,9.84161925296378,2,0.3601999778766185,22,random_generated,40,0.3,14,14
dijkstra,1,33.041630560342625,11,3.272100002504885,824,random_generated,40,0.3,15,15
astar,1,33.041630560342625,11,0.6058999861124903,125,random_generated,40,0.3,15,15
weighted_astar,1,33.627416997969526,15,0.33110001822933555,63,random_generated,40,0.3,15,15
jps_like,1,43.72792206135786,23,3.27429999015294,361,random_generated,40,0.3,15,15
improved_astar,1,40.16114279919518,10,2.448599989293143,292,random_generated,40,0.3,15,15
dijkstra,1,41.52691193458118,13,3.4710000036284328,1000,random_generated,40,0.3,16,16
astar,1,41.52691193458118,13,0.3046999918296933,67,random_generated,40,0.3,16,16
weighted_astar,1,41.52691193458118,17,0.1571000029798597,33,random_generated,40,0.3,16,16
jps_like,1,67.87005768508878,31,3.270299988798797,427,random_generated,40,0.3,16,16
improved_astar,1,62.46622622651074,13,1.8905999895650893,278,random_generated,40,0.3,16,16
dijkstra,1,23.242640687119284,6,1.8891000072471797,609,random_generated,40,0.3,17,17
astar,1,23.242640687119284,6,0.1542000100016594,36,random_generated,40,0.3,17,17
weighted_astar,1,23.242640687119284,5,0.11320001794956625,25,random_generated,40,0.3,17,17
jps_like,1,23.242640687119284,6,0.28219999512657523,32,random_generated,40,0.3,17,17
improved_astar,1,22.302306987591106,2,0.2077000099234283,16,random_generated,40,0.3,17,17
dijkstra,1,16.899494936611667,7,0.8170999935828149,278,random_generated,40,0.3,18,18
astar,1,16.899494936611667,5,0.06739998934790492,15,random_generated,40,0.3,18,18
weighted_astar,1,16.899494936611667,5,0.06119997124187648,15,random_generated,40,0.3,18,18
jps_like,1,18.071067811865476,7,0.3567000094335526,41,random_generated,40,0.3,18,18
improved_astar,1,15.73520731916878,2,0.11610001092776656,14,random_generated,40,0.3,18,18
dijkstra,1,34.698484809835,9,2.8843999898526818,781,random_generated,40,0.3,19,19
astar,1,34.69848480983501,8,0.2860999957192689,64,random_generated,40,0.3,19,19
weighted_astar,1,34.69848480983501,8,0.1393999846186489,28,random_generated,40,0.3,19,19
jps_like,1,40.55634918610404,20,1.2753999908454716,186,random_generated,40,0.3,19,19
improved_astar,1,37.46503504253979,8,1.0028000106103718,114,random_generated,40,0.3,19,19
dijkstra,1,33.55634918610404,6,3.574200003640726,990,random_generated,40,0.3,20,20
astar,1,33.55634918610404,10,0.6492999964393675,155,random_generated,40,0.3,20,20
weighted_astar,1,35.21320343559643,12,0.29170000925660133,38,random_generated,40,0.3,20,20
jps_like,1,35.89949493661166,13,1.2510000087786466,168,random_generated,40,0.3,20,20
improved_astar,1,31.720412226131987,8,0.4622999986167997,52,random_generated,40,0.3,20,20
dijkstra,1,34.798989873223334,9,2.7098999998997897,857,random_generated,40,0.3,21,21
astar,1,34.798989873223334,11,0.3139999753329903,69,random_generated,40,0.3,21,21
weighted_astar,1,37.87005768508881,13,0.1907000259961933,44,random_generated,40,0.3,21,21
jps_like,1,41.72792206135785,19,1.4179999998304993,178,random_generated,40,0.3,21,21
improved_astar,1,36.80498718622484,9,0.8477999945171177,110,random_generated,40,0.3,21,21
dijkstra,1,13.65685424949238,3,1.2706999841611832,344,random_generated,40,0.3,22,22
astar,1,13.65685424949238,4,0.08739999611862004,17,random_generated,40,0.3,22,22
weighted_astar,1,13.65685424949238,4,0.08739999611862004,19,random_generated,40,0.3,22,22
jps_like,1,14.242640687119286,5,0.15440001152455807,17,random_generated,40,0.3,22,22
improved_astar,1,13.65685424949238,1,0.09039998985826969,9,random_generated,40,0.3,22,22
dijkstra,1,31.041630560342625,5,3.057599999010563,1003,random_generated,40,0.3,23,23
astar,1,31.041630560342625,5,0.2893999917432666,72,random_generated,40,0.3,23,23
weighted_astar,1,31.041630560342625,3,0.11870000162161887,25,random_generated,40,0.3,23,23
jps_like,1,38.071067811865476,18,1.94240000564605,247,random_generated,40,0.3,23,23
improved_astar,1,35.80411188203658,9,1.4646000054199249,181,random_generated,40,0.3,23,23
dijkstra,1,30.899494936611667,10,2.8566999826580286,909,random_generated,40,0.3,24,24
astar,1,30.899494936611667,12,0.43250000453554094,108,random_generated,40,0.3,24,24
weighted_astar,1,30.899494936611667,12,0.20229999790899456,48,random_generated,40,0.3,24,24
jps_like,1,43.727922061357845,22,2.596899983473122,335,random_generated,40,0.3,24,24
improved_astar,1,39.72407536567115,11,1.6684000147506595,213,random_generated,40,0.3,24,24
dijkstra,1,42.21320343559641,16,3.0706000106874853,1041,random_generated,40,0.3,25,25
astar,1,42.21320343559641,19,1.3387000071816146,367,random_generated,40,0.3,25,25
weighted_astar,1,42.21320343559642,20,0.4676000098697841,125,random_generated,40,0.3,25,25
jps_like,1,57.14213562373094,22,4.597299994202331,653,random_generated,40,0.3,25,25
improved_astar,1,51.138417532519426,11,3.0430000042542815,414,random_generated,40,0.3,25,25
dijkstra,1,27.798989873223338,16,2.5221999967470765,761,random_generated,40,0.3,26,26
astar,1,27.798989873223338,9,0.24970000959001482,65,random_generated,40,0.3,26,26
weighted_astar,1,28.970562748477146,14,0.1275999820791185,31,random_generated,40,0.3,26,26
jps_like,1,38.48528137423857,20,1.1135999811813235,161,random_generated,40,0.3,26,26
improved_astar,1,31.91284699273416,8,0.7049999840091914,105,random_generated,40,0.3,26,26
dijkstra,1,11.65685424949238,4,0.5949999904260039,204,random_generated,40,0.3,27,27
astar,1,11.65685424949238,4,0.060200021835044026,16,random_generated,40,0.3,27,27
weighted_astar,1,11.65685424949238,2,0.04730001091957092,12,random_generated,40,0.3,27,27
jps_like,1,21.656854249492383,12,0.5787000118289143,67,random_generated,40,0.3,27,27
improved_astar,1,20.17008732545826,3,0.37480000173673034,57,random_generated,40,0.3,27,27
dijkstra,1,6.242640687119286,1,0.2817999920807779,89,random_generated,40,0.3,28,28
astar,1,6.242640687119286,1,0.040399987483397126,9,random_generated,40,0.3,28,28
weighted_astar,1,6.242640687119286,1,0.02609999501146376,6,random_generated,40,0.3,28,28
jps_like,1,7.414213562373095,4,0.13280002167448401,15,random_generated,40,0.3,28,28
improved_astar,1,6.60555127546399,1,0.10320000001229346,12,random_generated,40,0.3,28,28
dijkstra,1,15.828427124746192,2,1.3201000110711902,452,random_generated,40,0.3,29,29
astar,1,15.828427124746192,2,0.0686999992467463,17,random_generated,40,0.3,29,29
weighted_astar,1,16.656854249492383,5,0.07049998384900391,17,random_generated,40,0.3,29,29
jps_like,1,23.82842712474619,9,0.770999991800636,111,random_generated,40,0.3,29,29
improved_astar,1,22.841619252963778,5,0.555099977646023,85,random_generated,40,0.3,29,29
dijkstra,1,1.4142135623730951,0,0.013200013199821115,4,random_generated,40,0.7,0,0
astar,1,1.4142135623730951,0,0.00689999433234334,2,random_generated,40,0.7,0,0
weighted_astar,1,1.4142135623730951,0,0.004699977580457926,2,random_generated,40,0.7,0,0
jps_like,0,nan,nan,0.01170000177808106,3,random_generated,40,0.7,0,0
improved_astar,0,nan,nan,0.010899995686486363,3,random_generated,40,0.7,0,0
dijkstra,1,8.071067811865476,3,0.05180001608096063,18,random_generated,40,0.7,1,1
astar,1,8.071067811865476,3,0.022899999748915434,7,random_generated,40,0.7,1,1
weighted_astar,1,8.071067811865476,3,0.01999997766688466,7,random_generated,40,0.7,1,1
jps_like,0,nan,nan,0.01200000406242907,3,random_generated,40,0.7,1,1
improved_astar,0,nan,nan,0.017000013031065464,3,random_generated,40,0.7,1,1
dijkstra,1,12.899494936611667,6,0.06880000000819564,24,random_generated,40,0.7,2,2
astar,1,12.899494936611667,6,0.06389999180100858,21,random_generated,40,0.7,2,2
weighted_astar,1,12.899494936611667,6,0.05560001591220498,19,random_generated,40,0.7,2,2
jps_like,0,nan,nan,0.05329999839887023,12,random_generated,40,0.7,2,2
improved_astar,0,nan,nan,0.05110001075081527,12,random_generated,40,0.7,2,2
dijkstra,1,3.414213562373095,1,0.05780000356025994,17,random_generated,40,0.7,3,4
astar,1,3.414213562373095,1,0.020400009816512465,5,random_generated,40,0.7,3,4
weighted_astar,1,3.414213562373095,1,0.01829999382607639,5,random_generated,40,0.7,3,4
jps_like,0,nan,nan,0.09240000508725643,19,random_generated,40,0.7,3,4
improved_astar,0,nan,nan,0.08800000068731606,19,random_generated,40,0.7,3,4
dijkstra,1,3.414213562373095,1,0.03090000245720148,11,random_generated,40,0.7,4,5
astar,1,3.414213562373095,1,0.013300013961270452,4,random_generated,40,0.7,4,5
weighted_astar,1,3.414213562373095,1,0.01170000177808106,4,random_generated,40,0.7,4,5
jps_like,1,4.0,1,0.02269999822601676,5,random_generated,40,0.7,4,5
improved_astar,1,3.414213562373095,1,0.021599989850074053,5,random_generated,40,0.7,4,5
dijkstra,1,2.8284271247461903,1,0.028300011763349175,9,random_generated,40,0.7,5,6
astar,1,2.8284271247461903,1,0.011199997970834374,3,random_generated,40,0.7,5,6
weighted_astar,1,2.8284271247461903,1,0.009399984264746308,3,random_generated,40,0.7,5,6
jps_like,0,nan,nan,0.012400007108226418,3,random_generated,40,0.7,5,6
improved_astar,0,nan,nan,0.010099989594891667,3,random_generated,40,0.7,5,6
dijkstra,1,25.384776310850242,13,0.09049999061971903,35,random_generated,40,0.7,6,7
astar,1,25.384776310850242,13,0.07919999188743532,29,random_generated,40,0.7,6,7
weighted_astar,1,25.384776310850242,13,0.07720000576227903,29,random_generated,40,0.7,6,7
jps_like,0,nan,nan,0.015700003132224083,4,random_generated,40,0.7,6,7
improved_astar,0,nan,nan,0.014399993233382702,4,random_generated,40,0.7,6,7
dijkstra,1,23.798989873223338,12,0.23040000814944506,86,random_generated,40,0.7,7,8
astar,1,23.798989873223338,11,0.16729999333620071,43,random_generated,40,0.7,7,8
weighted_astar,1,23.798989873223338,11,0.11589998030103743,38,random_generated,40,0.7,7,8
jps_like,0,nan,nan,0.030700000934302807,7,random_generated,40,0.7,7,8
improved_astar,0,nan,nan,0.028799986466765404,7,random_generated,40,0.7,7,8
dijkstra,1,8.242640687119284,3,0.0261999957729131,9,random_generated,40,0.7,8,9
astar,1,8.242640687119284,3,0.022899999748915434,8,random_generated,40,0.7,8,9
weighted_astar,1,8.242640687119284,3,0.019800005247816443,8,random_generated,40,0.7,8,9
jps_like,0,nan,nan,0.016200006939470768,4,random_generated,40,0.7,8,9
improved_astar,0,nan,nan,0.015099998563528061,4,random_generated,40,0.7,8,9
dijkstra,1,5.242640687119286,3,0.04379998426884413,12,random_generated,40,0.7,9,10
astar,1,5.242640687119286,3,0.021700019715353847,6,random_generated,40,0.7,9,10
weighted_astar,1,5.242640687119286,3,0.01580000389367342,5,random_generated,40,0.7,9,10
jps_like,0,nan,nan,0.022599997464567423,5,random_generated,40,0.7,9,10
improved_astar,0,nan,nan,0.02020000829361379,5,random_generated,40,0.7,9,10
dijkstra,1,4.82842712474619,3,0.059900019550696015,21,random_generated,40,0.7,10,11
astar,1,4.82842712474619,1,0.020000006770715117,5,random_generated,40,0.7,10,11
weighted_astar,1,4.82842712474619,1,0.017400016076862812,5,random_generated,40,0.7,10,11
jps_like,1,6.0,3,0.028000009479001164,6,random_generated,40,0.7,10,11
improved_astar,1,4.576491222541475,1,0.02789997961372137,6,random_generated,40,0.7,10,11
dijkstra,1,3.414213562373095,2,0.0219999928958714,8,random_generated,40,0.7,11,12
astar,1,3.414213562373095,2,0.014500023098662496,4,random_generated,40,0.7,11,12
weighted_astar,1,3.414213562373095,2,0.012200005585327744,4,random_generated,40,0.7,11,12
jps_like,0,nan,nan,0.018699996871873736,5,random_generated,40,0.7,11,12
improved_astar,0,nan,nan,0.01789999078027904,5,random_generated,40,0.7,11,12
dijkstra,1,7.65685424949238,3,0.06379999103955925,24,random_generated,40,0.7,12,14
astar,1,7.65685424949238,3,0.029499991796910763,9,random_generated,40,0.7,12,14
weighted_astar,1,7.65685424949238,5,0.023899978259578347,8,random_generated,40,0.7,12,14
jps_like,0,nan,nan,0.0042000028770416975,1,random_generated,40,0.7,12,14
improved_astar,0,nan,nan,0.0037999998312443495,1,random_generated,40,0.7,12,14
dijkstra,1,4.242640687119286,2,0.03510000533424318,12,random_generated,40,0.7,13,15
astar,1,4.242640687119286,2,0.015199999324977398,5,random_generated,40,0.7,13,15
weighted_astar,1,4.242640687119286,2,0.011399999493733048,4,random_generated,40,0.7,13,15
jps_like,0,nan,nan,0.0501000031363219,12,random_generated,40,0.7,13,15
improved_astar,0,nan,nan,0.04840001929551363,12,random_generated,40,0.7,13,15
dijkstra,1,6.242640687119286,2,0.03850000211969018,14,random_generated,40,0.7,14,16
astar,1,6.242640687119286,2,0.021099986042827368,6,random_generated,40,0.7,14,16
weighted_astar,1,6.242640687119286,2,0.018799997633323073,6,random_generated,40,0.7,14,16
jps_like,0,nan,nan,0.014399993233382702,4,random_generated,40,0.7,14,16
improved_astar,0,nan,nan,0.01409999094903469,4,random_generated,40,0.7,14,16
dijkstra,1,1.0,0,0.01759998849593103,2,random_generated,40,0.7,15,18
astar,1,1.0,0,0.011900003300979733,2,random_generated,40,0.7,15,18
weighted_astar,1,1.0,0,0.007099995855242014,2,random_generated,40,0.7,15,18
jps_like,1,1.0,0,0.007799972081556916,2,random_generated,40,0.7,15,18
improved_astar,1,1.0,0,0.006199989002197981,2,random_generated,40,0.7,15,18
dijkstra,1,5.656854249492381,0,0.05549998604692519,15,random_generated,40,0.7,16,19
astar,1,5.656854249492381,0,0.02400000812485814,5,random_generated,40,0.7,16,19
weighted_astar,1,5.656854249492381,0,0.017999991541728377,5,random_generated,40,0.7,16,19
jps_like,0,nan,nan,0.06309998570941389,14,random_generated,40,0.7,16,19
improved_astar,0,nan,nan,0.05989999044686556,14,random_generated,40,0.7,16,19
dijkstra,1,17.313708498984763,10,0.13040000339969993,47,random_generated,40,0.7,17,21
astar,1,17.313708498984763,10,0.05929998587816954,21,random_generated,40,0.7,17,21
weighted_astar,1,17.313708498984763,10,0.05290002445690334,20,random_generated,40,0.7,17,21
jps_like,0,nan,nan,0.00790000194683671,2,random_generated,40,0.7,17,21
improved_astar,0,nan,nan,0.007199996616691351,2,random_generated,40,0.7,17,21
dijkstra,1,16.55634918610405,5,0.07660000119358301,31,random_generated,40,0.7,18,22
astar,1,16.55634918610405,7,0.07819998427294195,29,random_generated,40,0.7,18,22
weighted_astar,1,16.55634918610405,7,0.07270000060088933,27,random_generated,40,0.7,18,22
jps_like,0,nan,nan,0.035200006095692515,8,random_generated,40,0.7,18,22
improved_astar,0,nan,nan,0.039099977584555745,8,random_generated,40,0.7,18,22
dijkstra,1,3.414213562373095,2,0.04469999112188816,12,random_generated,40,0.7,19,23
astar,1,3.414213562373095,2,0.016200006939470768,4,random_generated,40,0.7,19,23
weighted_astar,1,3.414213562373095,1,0.013399985618889332,4,random_generated,40,0.7,19,23
jps_like,1,4.0,2,0.017399986973032355,4,random_generated,40,0.7,19,23
improved_astar,1,3.1622776601683795,0,0.01580000389367342,4,random_generated,40,0.7,19,23
dijkstra,1,2.8284271247461903,0,0.018099992303177714,4,random_generated,40,0.7,20,24
astar,1,2.8284271247461903,0,0.009199982741847634,3,random_generated,40,0.7,20,24
weighted_astar,1,2.8284271247461903,0,0.006699992809444666,3,random_generated,40,0.7,20,24
jps_like,0,nan,nan,0.0035999983083456755,1,random_generated,40,0.7,20,24
improved_astar,0,nan,nan,0.0031999952625483274,1,random_generated,40,0.7,20,24
dijkstra,1,12.485281374238571,7,0.0788999896030873,32,random_generated,40,0.7,21,25
astar,1,12.485281374238571,7,0.04830001853406429,17,random_generated,40,0.7,21,25
weighted_astar,1,12.485281374238571,9,0.03880000440403819,14,random_generated,40,0.7,21,25
jps_like,0,nan,nan,0.0036999990697950125,1,random_generated,40,0.7,21,25
improved_astar,0,nan,nan,0.0032999960239976645,1,random_generated,40,0.7,21,25
dijkstra,1,10.071067811865476,5,0.07429998368024826,30,random_generated,40,0.7,22,26
astar,1,10.071067811865476,4,0.04049998824484646,12,random_generated,40,0.7,22,26
weighted_astar,1,10.071067811865476,4,0.03609998384490609,11,random_generated,40,0.7,22,26
jps_like,0,nan,nan,0.020599982235580683,5,random_generated,40,0.7,22,26
improved_astar,0,nan,nan,0.01930000144056976,5,random_generated,40,0.7,22,26
dijkstra,1,1.4142135623730951,0,0.0048999791033566,2,random_generated,40,0.7,23,27
astar,1,1.4142135623730951,0,0.0043000036384910345,2,random_generated,40,0.7,23,27
weighted_astar,1,1.4142135623730951,0,0.0030999945010989904,2,random_generated,40,0.7,23,27
jps_like,0,nan,nan,0.0032999960239976645,1,random_generated,40,0.7,23,27
improved_astar,0,nan,nan,0.0028999929782003164,1,random_generated,40,0.7,23,27
dijkstra,1,9.485281374238571,4,0.08180001168511808,30,random_generated,40,0.7,24,28
astar,1,9.485281374238571,4,0.0447999918833375,14,random_generated,40,0.7,24,28
weighted_astar,1,9.485281374238571,4,0.128800020320341,9,random_generated,40,0.7,24,28
jps_like,0,nan,nan,0.04040001658722758,9,random_generated,40,0.7,24,28
improved_astar,0,nan,nan,0.03819999983534217,9,random_generated,40,0.7,24,28
dijkstra,1,1.0,0,0.01309998333454132,3,random_generated,40,0.7,25,29
astar,1,1.0,0,0.005799985956400633,2,random_generated,40,0.7,25,29
weighted_astar,1,1.0,0,0.0046000059228390455,2,random_generated,40,0.7,25,29
jps_like,1,1.0,0,0.005999987479299307,2,random_generated,40,0.7,25,29
improved_astar,1,1.0,0,0.005900015821680427,2,random_generated,40,0.7,25,29
dijkstra,1,7.65685424949238,3,0.05709999823011458,20,random_generated,40,0.7,26,30
astar,1,7.65685424949238,3,0.025599991204217076,9,random_generated,40,0.7,26,30
weighted_astar,1,7.65685424949238,3,0.022599997464567423,9,random_generated,40,0.7,26,30
jps_like,0,nan,nan,0.014599994756281376,4,random_generated,40,0.7,26,30
improved_astar,0,nan,nan,0.013299984857439995,4,random_generated,40,0.7,26,30
dijkstra,1,1.0,0,0.006599992047995329,2,random_generated,40,0.7,27,31
astar,1,1.0,0,0.005399982910603285,2,random_generated,40,0.7,27,31
weighted_astar,1,1.0,0,0.0040000013541430235,2,random_generated,40,0.7,27,31
jps_like,1,1.0,0,0.004699977580457926,2,random_generated,40,0.7,27,31
improved_astar,1,1.0,0,0.0047000066842883825,2,random_generated,40,0.7,27,31
dijkstra,1,2.8284271247461903,0,0.023300002794712782,6,random_generated,40,0.7,28,32
astar,1,2.8284271247461903,0,0.011100026313215494,3,random_generated,40,0.7,28,32
weighted_astar,1,2.8284271247461903,0,0.008200004231184721,3,random_generated,40,0.7,28,32
jps_like,0,nan,nan,0.01889999839477241,5,random_generated,40,0.7,28,32
improved_astar,0,nan,nan,0.01920000067912042,5,random_generated,40,0.7,28,32
dijkstra,1,6.242640687119285,3,0.043599982745945454,16,random_generated,40,0.7,29,33
astar,1,6.242640687119285,3,0.018699996871873736,6,random_generated,40,0.7,29,33
weighted_astar,1,6.242640687119285,3,0.01619997783564031,6,random_generated,40,0.7,29,33
jps_like,0,nan,nan,0.010499992640689015,3,random_generated,40,0.7,29,33
improved_astar,0,nan,nan,0.009300012607127428,3,random_generated,40,0.7,29,33
dijkstra,1,47.142135623730944,16,9.275200020056218,2981,random_generated,80,0.3,0,0
astar,1,47.142135623730944,16,0.6565000221598893,136,random_generated,80,0.3,0,0
weighted_astar,1,47.142135623730944,16,0.36299999919719994,66,random_generated,80,0.3,0,0
jps_like,1,59.97056274847712,25,3.727000002982095,373,random_generated,80,0.3,0,0
improved_astar,1,54.83213762234373,13,1.3904999941587448,144,random_generated,80,0.3,0,0
dijkstra,1,66.6274169979695,17,10.33730001654476,3204,random_generated,80,0.3,1,1
astar,1,66.6274169979695,22,1.403400005074218,378,random_generated,80,0.3,1,1
weighted_astar,1,68.8700576850888,24,0.42130000656470656,111,random_generated,80,0.3,1,1
jps_like,1,72.97056274847712,32,5.669099977239966,695,random_generated,80,0.3,1,1
improved_astar,1,68.80928989337868,16,1.0621999972499907,123,random_generated,80,0.3,1,1
dijkstra,1,33.89949493661166,12,3.6988999927416444,1176,random_generated,80,0.3,2,2
astar,1,33.89949493661166,11,0.3834000090137124,93,random_generated,80,0.3,2,2
weighted_astar,1,33.89949493661167,11,0.16569998115301132,39,random_generated,80,0.3,2,2
jps_like,1,39.65685424949238,15,1.2455999967642128,157,random_generated,80,0.3,2,2
improved_astar,1,35.33952196094958,7,0.5528999899979681,81,random_generated,80,0.3,2,2
dijkstra,1,72.62741699796949,21,11.806299997260794,3548,random_generated,80,0.3,3,3
astar,1,72.62741699796949,23,1.3779000146314502,345,random_generated,80,0.3,3,3
weighted_astar,1,78.18376618407353,31,0.48660000902600586,100,random_generated,80,0.3,3,3
jps_like,1,91.45584412271569,38,5.868200008990243,850,random_generated,80,0.3,3,3
improved_astar,1,87.24687751584077,19,3.866499988362193,531,random_generated,80,0.3,3,3
dijkstra,1,81.39696961966992,34,14.55239998176694,4323,random_generated,80,0.3,4,4
astar,1,81.39696961966992,30,3.4383999882265925,791,random_generated,80,0.3,4,4
weighted_astar,1,83.74011537017756,33,0.6368999893311411,151,random_generated,80,0.3,4,4
jps_like,1,105.69848480983497,47,18.049500009510666,2343,random_generated,80,0.3,4,4
improved_astar,1,97.87813255687382,22,14.31239998782985,1701,random_generated,80,0.3,4,4
dijkstra,1,38.384776310850235,15,7.871200010413304,2552,random_generated,80,0.3,5,5
astar,1,38.384776310850235,11,0.754000007873401,166,random_generated,80,0.3,5,5
weighted_astar,1,39.45584412271572,12,0.19990000873804092,37,random_generated,80,0.3,5,5
jps_like,1,42.97056274847713,16,2.095900010317564,242,random_generated,80,0.3,5,5
improved_astar,1,39.245154691431324,6,0.9546999935992062,97,random_generated,80,0.3,5,5
dijkstra,1,29.213203435596434,11,4.609399999026209,1352,random_generated,80,0.3,6,6
astar,1,29.213203435596434,13,0.6276000058278441,148,random_generated,80,0.3,6,6
weighted_astar,1,29.213203435596434,11,0.21469997591339052,46,random_generated,80,0.3,6,6
jps_like,1,33.55634918610404,16,1.4817999908700585,185,random_generated,80,0.3,6,6
improved_astar,1,30.41140848122382,5,0.8503000135533512,97,random_generated,80,0.3,6,6
dijkstra,1,51.52691193458118,14,7.341599994106218,2135,random_generated,80,0.3,7,7
astar,1,51.52691193458118,14,0.5667000077664852,124,random_generated,80,0.3,7,7
weighted_astar,1,53.18376618407355,16,0.23079998209141195,48,random_generated,80,0.3,7,7
jps_like,1,63.62741699796949,32,3.817199991317466,465,random_generated,80,0.3,7,7
improved_astar,1,58.133832363283204,14,1.0795000125654042,154,random_generated,80,0.3,7,7
dijkstra,1,74.98275605729685,23,9.838600002694875,2948,random_generated,80,0.3,8,8
astar,1,74.98275605729685,23,1.5805000148247927,403,random_generated,80,0.3,8,8
weighted_astar,1,75.81118318204304,22,0.3600000054575503,77,random_generated,80,0.3,8,8
jps_like,0,nan,nan,0.4115999909117818,66,random_generated,80,0.3,8,8
improved_astar,0,nan,nan,0.3806999884545803,66,random_generated,80,0.3,8,8
dijkstra,1,28.55634918610405,11,4.609600000549108,1471,random_generated,80,0.3,9,9
astar,1,28.55634918610405,9,0.2339000056963414,55,random_generated,80,0.3,9,9
weighted_astar,1,28.55634918610405,5,0.14179997378960252,32,random_generated,80,0.3,9,9
jps_like,1,31.727922061357855,13,0.9611000132281333,129,random_generated,80,0.3,9,9
improved_astar,1,28.315902801610406,4,0.3527000080794096,41,random_generated,80,0.3,9,9
dijkstra,1,48.11269837220809,20,7.263400009833276,2369,random_generated,80,0.3,10,10
astar,1,48.11269837220809,18,1.0772999958135188,265,random_generated,80,0.3,10,10
weighted_astar,1,48.11269837220809,18,0.215300009585917,45,random_generated,80,0.3,10,10
jps_like,1,54.556349186104036,27,3.0260999919846654,419,random_generated,80,0.3,10,10
