algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,size,ratio,run_id,attempt_id
improved_astar,1,2.23606797749979,0,0.010499992640689015,3,20,0.7,8,8
dijkstra,1,5.656854249492381,2,0.039099992136470973,12,20,0.7,9,9
astar,1,5.656854249492381,2,0.01889999839477241,5,20,0.7,9,9
weighted_astar,1,5.656854249492381,2,0.016999998479150236,5,20,0.7,9,9
jps_like,1,5.656854249492381,2,0.027000001864507794,5,20,0.7,9,9
improved_astar,1,4.650281539872885,2,0.030300012440420687,6,20,0.7,9,9
dijkstra,1,2.8284271247461903,0,0.040700004319660366,11,20,0.7,10,10
astar,1,2.8284271247461903,0,0.014899997040629387,3,20,0.7,10,10
weighted_astar,1,2.8284271247461903,0,0.012500007869675756,3,20,0.7,10,10
jps_like,1,2.8284271247461903,0,0.022899999748915434,3,20,0.7,10,10
improved_astar,1,2.8284271247461903,0,0.022100008209235966,3,20,0.7,10,10
dijkstra,1,2.414213562373095,1,0.02580000727903098,5,20,0.7,11,11
astar,1,2.414213562373095,1,0.010099989594891667,3,20,0.7,11,11
weighted_astar,1,2.414213562373095,1,0.00829999044071883,3,20,0.7,11,11
jps_like,1,2.414213562373095,1,0.013700002455152571,3,20,0.7,11,11
improved_astar,1,2.23606797749979,0,0.013700002455152571,3,20,0.7,11,11
dijkstra,1,1.0,0,0.007700000423938036,2,20,0.7,12,12
astar,1,1.0,0,0.006400005077011883,2,20,0.7,12,12
weighted_astar,1,1.0,0,0.0050000089686363935,2,20,0.7,12,12
jps_like,1,1.0,0,0.007700000423938036,2,20,0.7,12,12
improved_astar,1,1.0,0,0.007299997378140688,2,20,0.7,12,12
dijkstra,1,5.242640687119286,2,0.038300000596791506,10,20,0.7,13,13
astar,1,5.242640687119286,2,0.024199995095841587,6,20,0.7,13,13
weighted_astar,1,5.242640687119286,2,0.022200008970685303,6,20,0.7,13,13
jps_like,1,5.242640687119286,2,0.03670000296551734,6,20,0.7,13,13
improved_astar,1,4.414213562373095,2,0.03480000304989517,6,20,0.7,13,13
dijkstra,1,8.242640687119284,6,0.0678000069456175,19,20,0.7,14,14
astar,1,8.242640687119284,6,0.037299992982298136,9,20,0.7,14,14
weighted_astar,1,8.242640687119284,6,0.035500008380040526,9,20,0.7,14,14
jps_like,1,8.242640687119284,6,0.05400000372901559,9,20,0.7,14,14
improved_astar,1,7.63441361516796,2,0.06150000263005495,10,20,0.7,14,14
dijkstra,1,16.48528137423857,10,0.20640000002458692,65,20,0.7,15,15
astar,1,16.48528137423857,10,0.08019999950192869,19,20,0.7,15,15
weighted_astar,1,16.48528137423857,8,0.07359999290201813,18,20,0.7,15,15
jps_like,1,16.485281374238568,10,0.11520000407472253,18,20,0.7,15,15
improved_astar,1,15.476032868131739,4,0.18370000179857016,32,20,0.7,15,15
dijkstra,1,2.414213562373095,1,0.018799997633323073,6,20,0.7,16,16
astar,1,2.414213562373095,1,0.00960000033956021,3,20,0.7,16,16
weighted_astar,1,2.414213562373095,1,0.008399991202168167,3,20,0.7,16,16
jps_like,1,2.414213562373095,1,0.013299999409355223,3,20,0.7,16,16
improved_astar,1,2.414213562373095,1,0.012999997125007212,3,20,0.7,16,16
dijkstra,1,1.4142135623730951,0,0.012500007869675756,3,20,0.7,17,17
astar,1,1.4142135623730951,0,0.005599998985417187,2,20,0.7,17,17
weighted_astar,1,1.4142135623730951,0,0.0047000066842883825,2,20,0.7,17,17
