map_name,map_type,size,ratio,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
Berlin_0_1024.map,street,1024,0.24206924438476562,8,ablation_no_smoothing,1,197.87158699909924,653.3940110268421,100,32314
Berlin_0_1024.map,street,1024,0.24206924438476562,9,dijkstra,1,2700.1768200025253,695.4873734152935,9,444168
Berlin_0_1024.map,street,1024,0.24206924438476562,9,astar,1,400.77698299865006,695.4873734152936,7,43373
Berlin_0_1024.map,street,1024,0.24206924438476562,9,weighted_astar,1,123.69945600221399,744.3645737753194,134,17374
Berlin_0_1024.map,street,1024,0.24206924438476562,9,improved_astar,1,105.62063600082183,660.5683201246308,3,15315
Berlin_0_1024.map,street,1024,0.24206924438476562,9,ablation_no_adaptive,1,387.4771580012748,660.8218904920313,3,43373
Berlin_0_1024.map,street,1024,0.24206924438476562,9,ablation_no_smoothing,1,100.49685000194586,790.756492761107,239,15315
Berlin_0_1024.map,street,1024,0.24206924438476562,10,dijkstra,1,4572.887525999249,1224.3199846221485,141,737081
Berlin_0_1024.map,street,1024,0.24206924438476562,10,astar,1,949.0122079987486,1224.3199846221485,121,142299
Berlin_0_1024.map,street,1024,0.24206924438476562,10,weighted_astar,1,428.9773110031092,1245.8590898655505,259,54249
Berlin_0_1024.map,street,1024,0.24206924438476562,10,improved_astar,1,342.1664689994941,1088.4041988077204,11,43371
Berlin_0_1024.map,street,1024,0.24206924438476562,10,ablation_no_adaptive,1,819.9488099999144,1111.198591249617,10,142299
Berlin_0_1024.map,street,1024,0.24206924438476562,10,ablation_no_smoothing,1,336.6510979976738,1314.6185412194861,494,43371
Berlin_0_1024.map,street,1024,0.24206924438476562,11,dijkstra,1,1138.1917420003447,346.556349186104,4,197324
Berlin_0_1024.map,street,1024,0.24206924438476562,11,astar,1,3.008264997333754,346.55634918610406,1,422
Berlin_0_1024.map,street,1024,0.24206924438476562,11,weighted_astar,1,2.3431620029441547,346.55634918610406,1,343
Berlin_0_1024.map,street,1024,0.24206924438476562,11,improved_astar,1,2.294579000590602,342.1768548572507,0,343
Berlin_0_1024.map,street,1024,0.24206924438476562,11,ablation_no_adaptive,1,3.0320940022647846,342.1768548572507,0,422
Berlin_0_1024.map,street,1024,0.24206924438476562,11,ablation_no_smoothing,1,2.3952960000315215,346.55634918610406,1,343
Berlin_0_1024.map,street,1024,0.24206924438476562,12,dijkstra,1,2591.3132690002385,806.080302527857,20,457663
Berlin_0_1024.map,street,1024,0.24206924438476562,12,astar,1,371.93767599819694,806.080302527857,22,50529
Berlin_0_1024.map,street,1024,0.24206924438476562,12,weighted_astar,1,26.560376998531865,823.4772721475275,29,5238
Berlin_0_1024.map,street,1024,0.24206924438476562,12,improved_astar,1,21.647972000209847,746.9879977445364,6,4520
Berlin_0_1024.map,street,1024,0.24206924438476562,12,ablation_no_adaptive,1,334.8692280014802,743.7211023384341,5,50529
Berlin_0_1024.map,street,1024,0.24206924438476562,12,ablation_no_smoothing,1,21.77850600128295,826.7909806465124,34,4520
Berlin_0_1024.map,street,1024,0.24206924438476562,13,dijkstra,1,4216.156505000981,829.4305909533019,25,655719
Berlin_0_1024.map,street,1024,0.24206924438476562,13,astar,1,763.5966539965011,829.4305909533019,28,107405
Berlin_0_1024.map,street,1024,0.24206924438476562,13,weighted_astar,1,796.5616539986513,893.396103067897,180,82883
Berlin_0_1024.map,street,1024,0.24206924438476562,13,improved_astar,1,356.05005999968853,836.7807630298087,38,42388
Berlin_0_1024.map,street,1024,0.24206924438476562,13,ablation_no_adaptive,1,703.6844459980784,787.9106570581478,6,107405
Berlin_0_1024.map,street,1024,0.24206924438476562,13,ablation_no_smoothing,1,354.73981399991317,903.3372285648516,261,42388
Berlin_0_1024.map,street,1024,0.24206924438476562,14,dijkstra,1,3803.2636730022205,896.8204178980349,63,610962
Berlin_0_1024.map,street,1024,0.24206924438476562,14,astar,1,499.5438309997553,896.8204178980349,9,75333
Berlin_0_1024.map,street,1024,0.24206924438476562,14,weighted_astar,1,228.1933329977619,961.4377336282395,164,27669
Berlin_0_1024.map,street,1024,0.24206924438476562,14,improved_astar,1,225.44194299916853,873.5889484883438,5,26012
Berlin_0_1024.map,street,1024,0.24206924438476562,14,ablation_no_adaptive,1,512.9815049986064,850.4708602506174,3,75333
Berlin_0_1024.map,street,1024,0.24206924438476562,14,ablation_no_smoothing,1,199.5186729982379,1016.9423509862357,294,26012
Berlin_0_1024.map,street,1024,0.24206924438476562,15,dijkstra,1,920.0738180006738,285.3502884254446,5,147253
Berlin_0_1024.map,street,1024,0.24206924438476562,15,astar,1,91.69098300117184,285.3502884254446,32,13646
Berlin_0_1024.map,street,1024,0.24206924438476562,15,weighted_astar,1,47.42012600036105,290.3208511739218,39,8084
Berlin_0_1024.map,street,1024,0.24206924438476562,15,improved_astar,1,33.64040800079238,263.75296503521656,5,5744
Berlin_0_1024.map,street,1024,0.24206924438476562,15,ablation_no_adaptive,1,84.19418199991924,263.75296503521656,5,13646
Berlin_0_1024.map,street,1024,0.24206924438476562,15,ablation_no_smoothing,1,35.75533899856964,295.2914139223989,51,5744
Berlin_0_1024.map,street,1024,0.24206924438476562,16,dijkstra,1,3683.5973380002542,594.2224381515881,56,531286
Berlin_0_1024.map,street,1024,0.24206924438476562,16,astar,1,545.5038760010211,594.2224381515881,37,65731
Berlin_0_1024.map,street,1024,0.24206924438476562,16,weighted_astar,1,299.48039400187554,600.0214280248119,96,44132
Berlin_0_1024.map,street,1024,0.24206924438476562,16,improved_astar,1,150.73816199947032,548.9864751855843,10,22675
Berlin_0_1024.map,street,1024,0.24206924438476562,16,ablation_no_adaptive,1,499.531007000769,549.4972025312154,13,65731
Berlin_0_1024.map,street,1024,0.24206924438476562,16,ablation_no_smoothing,1,150.59268699769746,607.4772721475277,238,22675
Berlin_0_1024.map,street,1024,0.24206924438476562,17,dijkstra,1,1030.6626820020028,422.2152954766504,7,207601
Berlin_0_1024.map,street,1024,0.24206924438476562,17,astar,1,193.9867340006458,422.21529547665045,5,25887
Berlin_0_1024.map,street,1024,0.24206924438476562,17,weighted_astar,1,5.800658000225667,433.81327522309743,16,885
Berlin_0_1024.map,street,1024,0.24206924438476562,17,improved_astar,1,3.562923000572482,396.79342121746174,4,528
Berlin_0_1024.map,street,1024,0.24206924438476562,17,ablation_no_adaptive,1,170.5471339992073,392.5948545300851,2,25887
Berlin_0_1024.map,street,1024,0.24206924438476562,17,ablation_no_smoothing,1,3.5399950029386673,434.64170234784365,17,528
Berlin_0_1024.map,street,1024,0.24206924438476562,18,dijkstra,1,1790.4139019992726,625.0803025278572,80,335684
Berlin_0_1024.map,street,1024,0.24206924438476562,18,astar,1,422.136249999312,625.0803025278573,58,71848
Berlin_0_1024.map,street,1024,0.24206924438476562,18,weighted_astar,1,336.43388400014373,641.8914857099004,101,47521
Berlin_0_1024.map,street,1024,0.24206924438476562,18,improved_astar,1,139.22575900141965,570.031685795235,16,20888
Berlin_0_1024.map,street,1024,0.24206924438476562,18,ablation_no_adaptive,1,419.1601589991478,571.2392080254539,18,71848
Berlin_0_1024.map,street,1024,0.24206924438476562,18,ablation_no_smoothing,1,139.1415069992945,653.4894654563474,218,20888
Berlin_0_1024.map,street,1024,0.24206924438476562,19,dijkstra,1,1400.4354019998573,386.91378028648563,5,227541
Berlin_0_1024.map,street,1024,0.24206924438476562,19,astar,1,118.59809200177551,386.91378028648563,29,15630
Berlin_0_1024.map,street,1024,0.24206924438476562,19,weighted_astar,1,13.433331001579063,386.91378028648563,27,2202
Berlin_0_1024.map,street,1024,0.24206924438476562,19,improved_astar,1,7.39806999990833,373.47004361663045,6,1186
Berlin_0_1024.map,street,1024,0.24206924438476562,19,ablation_no_adaptive,1,107.74148899872671,373.71853191325977,6,15630
Berlin_0_1024.map,street,1024,0.24206924438476562,19,ablation_no_smoothing,1,7.299602999410126,386.91378028648563,27,1186
Berlin_0_1024.map,street,1024,0.24206924438476562,20,dijkstra,1,4533.618489000219,1418.8468965567304,7,742639
Berlin_0_1024.map,street,1024,0.24206924438476562,20,astar,1,1200.5295740018482,1418.8468965567306,133,137896
Berlin_0_1024.map,street,1024,0.24206924438476562,20,weighted_astar,1,532.0077579999634,1491.221571599816,235,76276
Berlin_0_1024.map,street,1024,0.24206924438476562,20,improved_astar,1,366.09062799834646,1370.0947773100415,25,52012
Berlin_0_1024.map,street,1024,0.24206924438476562,20,ablation_no_adaptive,1,1170.4001649995917,1368.7003080415618,30,137896
Berlin_0_1024.map,street,1024,0.24206924438476562,20,ablation_no_smoothing,1,331.4340639990405,1528.5007922133955,340,52012
Berlin_0_1024.map,street,1024,0.24206924438476562,21,dijkstra,1,4281.153135998466,891.2102448427687,43,699979
Berlin_0_1024.map,street,1024,0.24206924438476562,21,astar,1,751.9311579999339,891.2102448427687,59,79051
Berlin_0_1024.map,street,1024,0.24206924438476562,21,weighted_astar,1,108.66580299989437,914.4062043356626,161,17111
Berlin_0_1024.map,street,1024,0.24206924438476562,21,improved_astar,1,63.505520000035176,830.0244604232719,18,10102
Berlin_0_1024.map,street,1024,0.24206924438476562,21,ablation_no_adaptive,1,702.5575699990441,836.8009139469485,13,79051
Berlin_0_1024.map,street,1024,0.24206924438476562,21,ablation_no_smoothing,1,63.982949999626726,950.8569978244955,246,10102
Berlin_0_1024.map,street,1024,0.24206924438476562,22,dijkstra,1,2387.0708079994074,637.1341263970206,18,406694
Berlin_0_1024.map,street,1024,0.24206924438476562,22,astar,1,142.4171889993886,637.1341263970206,26,26383
Berlin_0_1024.map,street,1024,0.24206924438476562,22,weighted_astar,1,81.59024100314127,641.2762620207517,108,16684
Berlin_0_1024.map,street,1024,0.24206924438476562,22,improved_astar,1,76.78222400136292,607.0362385912432,29,15908
Berlin_0_1024.map,street,1024,0.24206924438476562,22,ablation_no_adaptive,1,139.7750910000468,609.4247477224133,8,26383
Berlin_0_1024.map,street,1024,0.24206924438476562,22,ablation_no_smoothing,1,77.13433200115105,644.5899705197365,117,15908
Berlin_0_1024.map,street,1024,0.24206924438476562,23,dijkstra,1,3397.8406389978772,954.7270555095852,186,594761
Berlin_0_1024.map,street,1024,0.24206924438476562,23,astar,1,1371.8811870021455,954.7270555095852,168,145043
Berlin_0_1024.map,street,1024,0.24206924438476562,23,weighted_astar,1,191.5633130010974,973.7808793787478,236,29121
Berlin_0_1024.map,street,1024,0.24206924438476562,23,improved_astar,1,103.24488100013696,870.8250153685981,13,16008
Berlin_0_1024.map,street,1024,0.24206924438476562,23,ablation_no_adaptive,1,1346.125366002525,898.1317924275376,27,145043
Berlin_0_1024.map,street,1024,0.24206924438476562,23,ablation_no_smoothing,1,103.74156599937123,994.4915574974027,328,16008
Berlin_0_1024.map,street,1024,0.24206924438476562,24,dijkstra,1,1570.8410480001476,433.3036072312192,5,284571
Berlin_0_1024.map,street,1024,0.24206924438476562,24,astar,1,370.50481000187574,433.3036072312192,6,42513
Berlin_0_1024.map,street,1024,0.24206924438476562,24,weighted_astar,1,214.10553299938329,433.30360723121964,6,25274
Berlin_0_1024.map,street,1024,0.24206924438476562,24,improved_astar,1,93.94966699983343,395.07216324559283,2,12967
Berlin_0_1024.map,street,1024,0.24206924438476562,24,ablation_no_adaptive,1,353.94129999986035,384.95786512412207,2,42513
Berlin_0_1024.map,street,1024,0.24206924438476562,24,ablation_no_smoothing,1,88.38558200295665,433.30360723121964,6,12967
Berlin_0_1024.map,street,1024,0.24206924438476562,25,dijkstra,1,1020.0959119974868,349.4163056034269,3,194370
Berlin_0_1024.map,street,1024,0.24206924438476562,25,astar,1,115.13003399886657,349.4163056034269,6,18531
Berlin_0_1024.map,street,1024,0.24206924438476562,25,weighted_astar,1,2.084718998958124,349.4163056034269,1,280
Berlin_0_1024.map,street,1024,0.24206924438476562,25,improved_astar,1,2.044436001597205,326.712411763006,0,280
Berlin_0_1024.map,street,1024,0.24206924438476562,25,ablation_no_adaptive,1,113.65068200029782,326.712411763006,0,18531
Berlin_0_1024.map,street,1024,0.24206924438476562,25,ablation_no_smoothing,1,2.059690003079595,349.4163056034269,1,280
Berlin_0_1024.map,street,1024,0.24206924438476562,26,dijkstra,1,2227.5804500022787,502.36962440920223,52,356451
Berlin_0_1024.map,street,1024,0.24206924438476562,26,astar,1,231.20493600072223,502.36962440920223,76,40770
Berlin_0_1024.map,street,1024,0.24206924438476562,26,weighted_astar,1,102.91232899908209,505.7665940288727,78,17235
Berlin_0_1024.map,street,1024,0.24206924438476562,26,improved_astar,1,58.895823000057135,478.98709260637384,15,9757
Berlin_0_1024.map,street,1024,0.24206924438476562,26,ablation_no_adaptive,1,225.21394900104497,477.9192078394323,23,40770
Berlin_0_1024.map,street,1024,0.24206924438476562,26,ablation_no_smoothing,1,55.33492100221338,506.59502115361886,80,9757
Berlin_0_1024.map,street,1024,0.24206924438476562,27,dijkstra,1,413.69092400054797,206.67619023324886,3,82741
