map_name,map_type,size,ratio,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
arena.map,dao,49,0.1445231153685964,24,dijkstra,1,1.2214260023029055,11.82842712474619,2,336
arena.map,dao,49,0.1445231153685964,24,astar,1,0.07496000034734607,11.82842712474619,2,12
arena.map,dao,49,0.1445231153685964,24,weighted_astar,1,0.07015500159468502,11.82842712474619,1,12
arena.map,dao,49,0.1445231153685964,24,improved_astar,1,0.06719299926771782,11.180339887498949,0,12
arena.map,dao,49,0.1445231153685964,24,ablation_no_adaptive,1,0.09208999836118892,11.180339887498949,0,12
arena.map,dao,49,0.1445231153685964,24,ablation_no_smoothing,1,0.06809700062149204,11.82842712474619,1,12
arena.map,dao,49,0.1445231153685964,25,dijkstra,1,6.023414000082994,27.0,0,1635
arena.map,dao,49,0.1445231153685964,25,astar,1,0.16849000166985206,27.0,0,28
arena.map,dao,49,0.1445231153685964,25,weighted_astar,1,0.16346500342478976,27.0,0,28
arena.map,dao,49,0.1445231153685964,25,improved_astar,1,0.1967450007214211,27.0,0,28
arena.map,dao,49,0.1445231153685964,25,ablation_no_adaptive,1,0.17003900211420842,27.0,0,28
arena.map,dao,49,0.1445231153685964,25,ablation_no_smoothing,1,0.1990650016523432,27.0,0,28
arena.map,dao,49,0.1445231153685964,26,dijkstra,1,5.604549001873238,39.79898987322332,5,1590
arena.map,dao,49,0.1445231153685964,26,astar,1,0.32565899891778827,39.79898987322333,7,56
arena.map,dao,49,0.1445231153685964,26,weighted_astar,1,0.21355100034270436,40.62741699796952,7,40
arena.map,dao,49,0.1445231153685964,26,improved_astar,1,0.1904640012071468,37.049184080797254,2,36
arena.map,dao,49,0.1445231153685964,26,ablation_no_adaptive,1,0.3246359992772341,36.84415466337144,2,56
arena.map,dao,49,0.1445231153685964,26,ablation_no_smoothing,1,0.19161599993822165,42.2842712474619,13,36
arena.map,dao,49,0.1445231153685964,27,dijkstra,1,2.962840000691358,17.970562748477146,1,807
arena.map,dao,49,0.1445231153685964,27,astar,1,0.14627599739469588,17.970562748477146,1,26
arena.map,dao,49,0.1445231153685964,27,weighted_astar,1,0.08861300011631101,17.970562748477146,1,14
arena.map,dao,49,0.1445231153685964,27,improved_astar,1,0.08807899939711206,17.69180601295413,0,14
arena.map,dao,49,0.1445231153685964,27,ablation_no_adaptive,1,0.14707700029248372,17.69180601295413,0,26
arena.map,dao,49,0.1445231153685964,27,ablation_no_smoothing,1,0.0958540003921371,17.970562748477146,1,14
arena.map,dao,49,0.1445231153685964,28,dijkstra,1,1.6448409987788182,12.313708498984763,1,394
arena.map,dao,49,0.1445231153685964,28,astar,1,0.07193799683591351,12.313708498984763,1,10
arena.map,dao,49,0.1445231153685964,28,weighted_astar,1,0.06441499863285571,12.313708498984763,1,10
arena.map,dao,49,0.1445231153685964,28,improved_astar,1,0.06256199776544236,12.041594578792296,0,10
arena.map,dao,49,0.1445231153685964,28,ablation_no_adaptive,1,0.0678489996062126,12.041594578792296,0,10
